frame_id,proc_us,push_wait_us,ring_after_samples
1572,1524.500000,16691.800000,14880
1573,1540.900000,1.600000,15360
1574,1270.000000,17219.500000,14880
1575,2311.100000,2.400000,15360
1576,1377.700000,16356.700000,14880
1577,1526.600000,1.800000,15360
1578,1184.000000,17320.900000,14880
1579,3066.500000,2.700000,15360
1580,2412.800000,14568.300000,14880
1581,1563.400000,1.700000,15360
1582,1244.700000,17218.300000,14880
1583,2593.900000,3.000000,15360
1584,2264.700000,15266.300000,14880
1585,2212.600000,1.900000,15360
1586,1155.900000,16715.000000,14880
1587,2441.200000,2.600000,15360
1588,1559.800000,15990.600000,14880
1589,1512.100000,1.800000,15360
1590,1406.400000,17310.000000,14880
1591,1346.400000,1.600000,15360
1592,1161.900000,17518.800000,14880
1593,2029.200000,1.600000,15360
1594,1088.900000,15902.300000,14880
1595,1414.000000,1.800000,15360
1596,1233.300000,17576.200000,14880
1597,2709.800000,2.300000,15360
1598,1279.900000,16044.600000,14880
1599,1960.400000,1.400000,15360
1600,1197.800000,17006.400000,14880
1601,2297.200000,4.000000,15360
1602,2070.000000,15531.900000,14880
1603,2502.300000,2.400000,15360
1604,1216.800000,16328.700000,14880
1605,2204.400000,1.800000,15360
1606,1234.300000,16552.000000,14880
1607,1303.500000,1.100000,15360
1608,1089.300000,17721.300000,14880
1609,1502.100000,1.400000,15360
1610,1411.000000,17204.700000,14880
1611,1537.400000,1.600000,15360
1612,1317.200000,17041.000000,14880
1613,1603.600000,2.400000,15360
1614,1533.600000,16912.800000,14880
1615,1801.900000,2.200000,15360
1616,1308.300000,16904.200000,14880
1617,1546.100000,1.500000,15360
1618,1186.200000,17269.100000,14880
1619,2267.700000,2.300000,15360
1620,1369.400000,16492.400000,14880
1621,1406.700000,1.600000,15360
1622,1335.300000,17490.600000,14880
1623,2490.900000,2.400000,15360
1624,2244.800000,15365.600000,14880
1625,1541.800000,1.900000,15360
1626,1373.100000,16065.600000,14880
1627,1489.400000,1.600000,15360
1628,1067.300000,17474.900000,14880
1629,2810.900000,2.900000,15360
1630,2765.700000,14458.900000,14880
1631,2104.000000,2.200000,15360
1632,1847.300000,16082.700000,14880
1633,1439.500000,1.500000,15360
1634,1171.900000,17368.600000,14880
1635,1961.100000,2.400000,15360
1636,2591.600000,15541.800000,14880
1637,2342.400000,2.500000,15360
1638,1369.900000,16316.700000,14880
1639,2670.500000,2.700000,15360
1640,2586.900000,14735.200000,14880
1641,3021.200000,3.200000,15360
1642,2561.600000,14528.000000,14880
1643,2183.000000,2.300000,15360
1644,1286.200000,16527.800000,14880
1645,1771.900000,1.600000,15360
1646,1234.300000,17090.100000,14880
1647,1861.600000,2.000000,15360
1648,1456.000000,16734.700000,14880
1649,528.500000,1.500000,15360
1650,1239.900000,18208.800000,14880
1651,934.400000,2.300000,15360
1652,433.200000,18689.900000,14880
1653,722.300000,1.900000,15360
1654,346.800000,18917.200000,14880
1655,584.200000,1.400000,15360
1656,373.600000,19259.400000,14880
1657,526.500000,1.100000,15360
1658,336.500000,19115.700000,14880
1659,1005.700000,2.700000,15360
1660,458.400000,18548.700000,14880
1661,957.000000,2.600000,15360
1662,668.800000,18472.400000,14880
1663,990.500000,2.300000,15360
1664,374.500000,18609.200000,14880
1665,590.100000,1.400000,15360
1666,382.600000,18327.500000,14880
1667,760.400000,2.100000,15360
1668,367.100000,18958.700000,14880
1669,530.700000,5.700000,15360
1670,324.400000,19169.300000,14880
1671,785.600000,2.100000,15360
1672,381.100000,18892.200000,14880
1673,831.200000,2.100000,15360
1674,370.800000,18779.300000,14880
1675,1301.100000,2.400000,15360
1676,533.900000,18249.400000,14880
1677,569.800000,1.400000,15360
1678,376.500000,19026.800000,14880
1679,507.100000,1.600000,15360
1680,354.000000,19253.900000,14880
1681,601.900000,1.300000,15360
1682,405.100000,19012.200000,14880
1683,681.400000,1.600000,15360
1684,322.100000,18975.000000,14880
1685,927.600000,1.900000,15360
1686,595.800000,18582.300000,14880
1687,819.400000,2.000000,15360
1688,342.900000,18958.300000,14880
1689,575.500000,1.600000,15360
1690,372.800000,19124.900000,14880
1691,711.900000,2.300000,15360
1692,538.500000,18774.200000,14880
1693,692.000000,2.100000,15360
1694,474.800000,18855.100000,14880
1695,548.200000,1.300000,15360
1696,354.900000,18272.300000,14880
1697,786.400000,2.100000,15360
1698,385.500000,18894.400000,14880
1699,2093.700000,5.800000,15360
1700,1232.400000,16673.200000,14880
1701,845.900000,2.400000,15360
1702,442.800000,18744.900000,14880
1703,798.800000,2.000000,15360
1704,326.900000,18970.500000,14880
1705,953.800000,2.000000,15360
1706,382.700000,18596.600000,14880
1707,516.400000,1.400000,15360
1708,347.200000,19108.800000,14880
1709,810.900000,2.000000,15360
1710,395.600000,18798.000000,14880
1711,719.600000,2.100000,15360
1712,454.900000,18893.700000,14880
1713,533.100000,1.300000,15360
1714,330.700000,19195.100000,14880
1715,634.900000,2.100000,15360
1716,404.500000,19211.100000,14880
1717,475.800000,1.200000,15360
1718,319.100000,19222.300000,14880
1719,833.400000,2.200000,15360
1720,415.100000,18972.400000,14880
1721,850.300000,2.200000,15360
1722,417.600000,18853.300000,14880
1723,890.600000,2.400000,15360
1724,431.500000,17686.000000,14880
1725,812.000000,2.300000,15360
1726,437.800000,18905.300000,14880
1727,546.600000,1.700000,15360
1728,370.900000,19041.500000,14880
1729,920.900000,1.900000,15360
1730,390.200000,18738.600000,14880
1731,879.400000,2.300000,15360
1732,384.300000,18821.400000,14880
1733,587.200000,1.500000,15360
1734,373.200000,18971.200000,14880
1735,595.400000,1.400000,15360
1736,420.600000,19276.500000,14880
1737,827.000000,2.200000,15360
1738,408.900000,18829.700000,14880
1739,573.400000,1.500000,15360
1740,396.600000,19067.900000,14880
1741,817.700000,2.200000,15360
1742,372.400000,18840.900000,14880
1743,724.500000,1.900000,15360
1744,453.300000,18853.900000,14880
1745,559.400000,1.500000,15360
1746,370.400000,19216.500000,14880
1747,887.900000,1.900000,15360
1748,422.800000,18570.900000,14880
1749,629.900000,1.600000,15360
1750,403.000000,19133.600000,14880
1751,683.300000,2.000000,15360
1752,409.300000,19064.900000,14880
1753,853.000000,2.000000,15360
1754,388.800000,18661.900000,14880
1755,590.000000,1.900000,15360
1756,408.500000,18226.900000,14880
1757,876.600000,2.000000,15360
1758,371.900000,18819.900000,14880
1759,542.500000,1.300000,15360
1760,341.500000,19207.400000,14880
1761,852.900000,2.300000,15360
1762,407.300000,18796.100000,14880
1763,953.600000,2.600000,15360
1764,529.400000,18521.500000,14880
1765,804.700000,1.600000,15360
1766,567.100000,18646.300000,14880
1767,581.300000,1.500000,15360
1768,369.300000,19162.000000,14880
1769,521.100000,1.600000,15360
1770,348.200000,19202.500000,14880
1771,877.900000,2.300000,15360
1772,400.800000,18829.900000,14880
1773,576.300000,1.700000,15360
1774,377.200000,19113.700000,14880
1775,940.300000,2.300000,15360
1776,488.600000,18648.200000,14880
1777,857.000000,2.200000,15360
1778,398.200000,17807.200000,14880
1779,797.900000,2.200000,15360
1780,425.900000,19006.500000,14880
1781,977.500000,2.400000,15360
1782,2239.100000,16930.500000,14880
1783,2739.400000,2.600000,15360
1784,1917.300000,15361.600000,14880
1785,2676.900000,2.400000,15360
1786,2017.100000,15394.600000,14880
1787,2489.400000,4.100000,15360
1788,968.700000,16612.500000,14880
1789,584.500000,1.400000,15360
1790,397.500000,19012.800000,14880
1791,1391.500000,1.500000,15360
1792,1163.400000,17469.000000,14880
1793,2146.700000,2.300000,15360
1794,944.400000,17024.600000,14880
1795,1577.200000,1.600000,15360
1796,1528.300000,16897.100000,14880
1797,1562.800000,1.700000,15360
1798,1357.400000,17015.700000,14880
1799,2513.900000,1.900000,15360
1800,1210.200000,16536.700000,14880
1801,2235.400000,2.000000,15360
1802,1257.400000,16529.100000,14880
1803,1329.300000,1.500000,15360
1804,1089.200000,16606.700000,14880
1805,2032.800000,2.600000,15360
1806,1441.700000,16559.500000,14880
1807,1558.300000,1.800000,15360
1808,1237.500000,17279.100000,14880
1809,2717.700000,3.100000,15360
1810,2312.800000,15015.600000,14880
1811,2733.300000,2.000000,15360
1812,1055.100000,16259.200000,14880
1813,1318.000000,1.500000,15360
1814,1125.700000,17712.100000,14880
1815,2353.600000,1.700000,15360
1816,1030.500000,16642.400000,14880
1817,1478.600000,1.600000,15360
1818,1182.600000,17398.500000,14880
1819,1394.500000,1.200000,15360
1820,1385.800000,17190.100000,14880
1821,2533.200000,2.500000,15360
1822,1503.100000,16000.200000,14880
1823,2119.700000,2.500000,15360
1824,1273.600000,16662.500000,14880
1825,1292.600000,3.600000,15360
1826,713.100000,18035.100000,14880
1827,590.800000,1.500000,15360
1828,358.400000,19216.100000,14880
1829,593.600000,1.500000,15360
1830,589.000000,18754.400000,14880
1831,920.700000,2.600000,15360
1832,454.000000,18756.400000,14880
1833,614.700000,1.300000,15360
1834,395.900000,19063.300000,14880
1835,746.100000,1.700000,15360
1836,353.400000,18989.200000,14880
1837,574.000000,1.500000,15360
1838,399.900000,18052.200000,14880
1839,689.000000,1.600000,15360
1840,339.600000,19094.300000,14880
1841,835.700000,2.100000,15360
1842,404.300000,18789.800000,14880
1843,872.200000,2.300000,15360
1844,406.200000,18798.100000,14880
1845,977.700000,2.400000,15360
1846,561.000000,18503.600000,14880
1847,540.300000,1.200000,15360
1848,366.300000,19110.800000,14880
1849,736.800000,2.100000,15360
1850,530.100000,18819.200000,14880
1851,573.300000,1.600000,15360
1852,349.600000,19097.800000,14880
1853,1960.500000,2.100000,15360
1854,1277.000000,16784.900000,14880
1855,1652.300000,2.100000,15360
1856,1413.900000,16955.600000,14880
1857,2871.700000,1.900000,15360
1858,1580.500000,15671.400000,14880
1859,2673.000000,2.600000,15360
1860,2212.100000,15242.300000,14880
1861,2739.100000,2.500000,15360
1862,2121.400000,15176.400000,14880
1863,1396.100000,1.500000,15360
1864,1640.600000,16987.000000,14880
1865,2666.900000,2.700000,15360
1866,1668.200000,15823.900000,14880
1867,1506.500000,1.700000,15360
1868,1218.700000,16331.900000,14880
1869,3000.200000,2.800000,15360
1870,1911.500000,15094.600000,14880
1871,2658.600000,2.500000,15360
1872,1582.700000,15785.100000,14880
1873,2181.800000,2.400000,15360
1874,1278.500000,16570.600000,14880
1875,1690.800000,1.700000,15360
1876,1755.900000,16576.600000,14880
1877,2497.100000,3.100000,15360
1878,2211.400000,15444.900000,14880
1879,2376.700000,2.000000,15360
1880,1222.000000,16443.400000,14880
1881,1866.200000,2.200000,15360
1882,1775.600000,16510.900000,14880
1883,494.300000,1.400000,15360
1884,349.400000,19184.900000,14880
1885,1006.700000,2.900000,15360
1886,601.400000,18725.300000,14880
1887,926.400000,1.600000,15360
1888,337.900000,18755.200000,14880
1889,912.500000,2.200000,15360
1890,461.500000,18670.800000,14880
1891,752.600000,1.900000,15360
1892,448.800000,17813.800000,14880
1893,792.000000,1.900000,15360
1894,379.900000,18851.000000,14880
1895,1065.900000,2.400000,15360
1896,657.000000,18297.000000,14880
1897,693.300000,2.300000,15360
1898,458.000000,18879.300000,14880
1899,712.100000,1.800000,15360
1900,357.900000,19243.300000,14880
1901,553.100000,1.400000,15360
1902,368.500000,19136.800000,14880
1903,582.600000,1.400000,15360
1904,372.100000,19052.600000,14880
1905,953.400000,2.400000,15360
1906,581.400000,18496.500000,14880
1907,830.100000,2.200000,15360
1908,457.400000,18727.900000,14880
1909,746.200000,1.900000,15360
1910,523.700000,18836.300000,14880
1911,568.000000,1.700000,15360
1912,363.300000,19123.400000,14880
1913,986.200000,2.600000,15360
1914,457.700000,18594.400000,14880
1915,553.400000,1.300000,15360
1916,1204.900000,18214.800000,14880
1917,2231.600000,2.000000,15360
1918,1137.900000,16670.100000,14880
1919,1927.000000,2.100000,15360
1920,1352.000000,16757.600000,14880
1921,2461.000000,2.200000,15360
1922,1063.900000,16517.100000,14880
1923,1397.300000,1.400000,15360
1924,1106.200000,17654.700000,14880
1925,1436.100000,1.600000,15360
1926,1357.200000,16205.200000,14880
1927,2627.900000,2.400000,15360
1928,1545.000000,15873.800000,14880
1929,1346.600000,1.900000,15360
1930,1191.800000,17542.900000,14880
1931,1434.300000,1.500000,15360
1932,1347.700000,17219.900000,14880
1933,2331.600000,2.400000,15360
1934,1386.400000,16360.200000,14880
1935,1700.800000,1.800000,15360
1936,2439.400000,15797.400000,14880
1937,1415.100000,1.600000,15360
1938,1220.800000,17392.300000,14880
1939,1332.700000,1.500000,15360
1940,1319.500000,17408.500000,14880
1941,1849.200000,1.700000,15360
1942,1353.000000,16895.800000,14880
1943,1589.100000,2.100000,15360
1944,1365.600000,17057.300000,14880
1945,2760.500000,2.700000,15360
1946,2296.000000,14960.900000,14880
1947,2241.300000,2.500000,15360
1948,521.400000,17302.400000,14880
1949,601.000000,1.500000,15360
1950,390.600000,19010.900000,14880
1951,638.600000,1.700000,15360
1952,357.800000,19074.500000,14880
1953,815.800000,2.000000,15360
1954,384.200000,18838.800000,14880
1955,1081.700000,2.800000,15360
1956,527.800000,18461.500000,14880
1957,847.300000,2.100000,15360
1958,370.700000,18768.900000,14880
1959,534.800000,1.800000,15360
1960,383.700000,19124.900000,14880
1961,569.900000,1.200000,15360
1962,360.900000,19205.400000,14880
1963,1488.700000,1.600000,15360
1964,1355.000000,17088.900000,14880
1965,1519.600000,2.100000,15360
1966,1281.700000,17218.500000,14880
1967,1314.400000,1.400000,15360
1968,1119.400000,17626.500000,14880
1969,2561.500000,2.500000,15360
1970,2545.000000,14968.700000,14880
1971,2493.100000,2.100000,15360
1972,1322.200000,15328.800000,14880
1973,2825.600000,3.000000,15360
1974,1973.300000,15245.200000,14880
1975,2632.500000,2.700000,15360
1976,1710.400000,15762.900000,14880
1977,2534.800000,2.400000,15360
1978,1564.200000,15910.100000,14880
1979,2048.400000,2.300000,15360
1980,1597.500000,16547.100000,14880
1981,2208.200000,2.700000,15360
1982,1784.300000,16010.000000,14880
1983,2414.500000,1.900000,15360
1984,1058.000000,16590.600000,14880
1985,3222.400000,2.500000,15360
1986,1516.100000,15316.300000,14880
1987,1471.400000,1.700000,15360
1988,1303.900000,17199.900000,14880
1989,2316.800000,2.300000,15360
1990,1996.900000,15788.500000,14880
1991,1679.000000,1.700000,15360
1992,1563.500000,16816.300000,14880
1993,1485.500000,1.600000,15360
1994,1274.800000,17275.800000,14880
1995,2478.500000,2.500000,15360
1996,1499.700000,16028.600000,14880
1997,1476.500000,1.500000,15360
1998,1270.900000,17167.100000,14880
1999,1740.600000,1.900000,15360
2000,1504.900000,16804.600000,14880
2001,1448.600000,1.700000,15360
2002,396.600000,17895.000000,14880
2003,777.100000,1.800000,15360
2004,424.700000,18836.600000,14880
2005,630.600000,1.500000,15360
2006,407.600000,18989.300000,14880
2007,783.100000,2.300000,15360
2008,377.600000,18805.600000,14880
2009,557.600000,1.400000,15360
2010,378.500000,19083.300000,14880
2011,611.400000,1.400000,15360
2012,371.600000,19156.300000,14880
2013,565.800000,1.400000,15360
2014,345.200000,19032.200000,14880
2015,1067.300000,2.200000,15360
2016,613.200000,18440.300000,14880
2017,937.200000,2.500000,15360
2018,2055.500000,17139.100000,14880
2019,2279.500000,2.700000,15360
2020,2117.200000,15615.700000,14880
2021,1804.600000,1.500000,15360
2022,992.000000,17154.000000,14880
2023,1352.400000,1.500000,15360
2024,1133.100000,17556.800000,14880
2025,1400.400000,1.600000,15360
2026,1394.000000,16276.400000,14880
2027,2051.300000,2.300000,15360
2028,1397.100000,16554.100000,14880
2029,1328.500000,1.400000,15360
2030,1147.800000,17552.200000,14880
2031,1362.900000,1.500000,15360
2032,1235.100000,17432.100000,14880
2033,1477.800000,1.700000,15360
2034,1209.800000,17389.700000,14880
2035,1426.500000,1.500000,15360
2036,1144.900000,17444.500000,14880
2037,2056.700000,1.900000,15360
2038,1263.000000,16699.900000,14880
2039,1370.500000,1.300000,15360
2040,1145.900000,17511.900000,14880
2041,1407.400000,1.400000,15360
2042,1172.300000,17406.800000,14880
2043,1860.000000,1.600000,15360
2044,1090.600000,17209.600000,14880
2045,2164.200000,1.500000,15360
2046,1052.700000,16806.200000,14880
2047,1508.100000,2.100000,15360
2048,1273.900000,17227.800000,14880
2049,584.400000,1.700000,15360
2050,510.700000,18923.000000,14880
2051,515.000000,1.400000,15360
2052,356.900000,19170.700000,14880
2053,562.300000,1.800000,15360
2054,377.900000,19080.600000,14880
2055,517.200000,1.300000,15360
2056,337.300000,19117.400000,14880
2057,514.100000,1.200000,15360
2058,326.700000,19174.100000,14880
2059,553.500000,1.400000,15360
2060,345.100000,19287.300000,14880
2061,497.600000,1.200000,15360
2062,336.900000,19236.800000,14880
2063,791.800000,2.100000,15360
2064,393.600000,18837.700000,14880
2065,534.700000,1.200000,15360
2066,347.700000,19143.200000,14880
2067,770.800000,1.800000,15360
2068,333.700000,18916.600000,14880
2069,524.300000,1.500000,15360
2070,371.300000,19125.000000,14880
2071,506.100000,1.200000,15360
2072,341.200000,19169.900000,14880
2073,680.200000,1.500000,15360
2074,360.800000,18003.700000,14880
2075,535.600000,1.400000,15360
2076,439.800000,19047.500000,14880
2077,994.600000,2.500000,15360
2078,452.600000,18597.600000,14880
2079,839.800000,2.100000,15360
2080,489.200000,18670.400000,14880
2081,615.500000,1.700000,15360
2082,387.200000,19040.600000,14880
2083,889.700000,5.400000,15360
2084,462.800000,18664.800000,14880
2085,954.300000,2.400000,15360
2086,561.200000,18512.200000,14880
2087,897.000000,2.300000,15360
2088,504.800000,18612.000000,14880
2089,535.500000,1.500000,15360
2090,360.100000,19125.500000,14880
2091,655.100000,1.800000,15360
2092,490.000000,18976.300000,14880
2093,516.400000,2.100000,15360
2094,344.500000,19151.400000,14880
2095,550.200000,1.200000,15360
2096,351.400000,19121.700000,14880
2097,668.700000,1.300000,15360
2098,362.800000,18986.300000,14880
2099,653.000000,1.700000,15360
2100,412.200000,18952.600000,14880
2101,856.900000,1.400000,15360
2102,379.400000,18775.100000,14880
2103,643.100000,1.400000,15360
2104,373.200000,19004.500000,14880
2105,724.300000,1.600000,15360
2106,415.900000,18882.100000,14880
2107,866.500000,2.000000,15360
2108,412.800000,18741.700000,14880
2109,878.800000,2.000000,15360
2110,366.400000,18923.400000,14880
2111,559.000000,1.400000,15360
2112,361.100000,19053.100000,14880
2113,820.900000,1.700000,15360
2114,465.300000,18706.900000,14880
2115,591.600000,1.300000,15360
2116,368.800000,19054.400000,14880
2117,683.200000,2.200000,15360
2118,464.000000,18904.900000,14880
2119,605.300000,1.600000,15360
2120,428.900000,19000.400000,14880
2121,887.700000,2.000000,15360
2122,411.000000,18716.300000,14880
2123,895.800000,3.700000,15360
2124,742.500000,18393.600000,14880
2125,569.500000,1.200000,15360
2126,367.000000,19084.400000,14880
2127,850.600000,1.800000,15360
2128,431.400000,18744.000000,14880
2129,868.100000,2.100000,15360
2130,479.100000,17752.800000,14880
2131,954.700000,2.000000,15360
2132,425.900000,18637.200000,14880
2133,904.800000,2.100000,15360
2134,496.600000,18611.200000,14880
2135,946.700000,2.400000,15360
2136,621.700000,18643.100000,14880
2137,897.200000,2.100000,15360
2138,445.200000,18673.600000,14880
2139,798.300000,1.600000,15360
2140,408.300000,18802.200000,14880
2141,717.500000,1.400000,15360
2142,400.800000,18908.000000,14880
2143,973.100000,2.600000,15360
2144,530.800000,18595.600000,14880
2145,960.700000,2.300000,15360
2146,487.000000,18590.900000,14880
2147,560.200000,1.600000,15360
2148,386.600000,19077.000000,14880
2149,948.400000,2.100000,15360
2150,421.100000,18653.400000,14880
2151,864.400000,1.700000,15360
2152,372.500000,18762.700000,14880
2153,641.500000,1.300000,15360
2154,341.800000,19049.800000,14880
2155,785.000000,1.400000,15360
2156,497.900000,18745.700000,14880
2157,509.300000,1.300000,15360
2158,333.100000,19239.400000,14880
2159,475.900000,1.300000,15360
2160,349.500000,19247.000000,14880
2161,874.900000,1.900000,15360
2162,395.900000,18727.300000,14880
2163,509.100000,1.400000,15360
2164,355.400000,19155.100000,14880
2165,681.100000,1.200000,15360
2166,547.200000,18788.600000,14880
2167,473.100000,1.300000,15360
2168,314.200000,19231.100000,14880
2169,478.500000,1.100000,15360
2170,322.900000,19221.000000,14880
2171,493.800000,1.200000,15360
2172,329.700000,19185.100000,14880
2173,575.600000,1.600000,15360
2174,389.500000,19057.700000,14880
2175,578.000000,1.400000,15360
2176,382.700000,19118.400000,14880
2177,575.100000,1.500000,15360
2178,384.100000,19055.600000,14880
2179,829.600000,1.900000,15360
2180,353.300000,17801.200000,14880
2181,846.300000,2.100000,15360
2182,385.000000,18821.800000,14880
2183,578.200000,1.600000,15360
2184,407.400000,19104.500000,14880
2185,555.700000,1.600000,15360
2186,379.600000,18978.600000,14880
2187,676.100000,1.700000,15360
2188,324.400000,19023.700000,14880
2189,579.000000,1.500000,15360
2190,359.600000,19188.000000,14880
2191,993.000000,2.200000,15360
2192,537.400000,18517.200000,14880
2193,839.100000,1.600000,15360
2194,469.600000,18820.200000,14880
2195,824.800000,1.300000,15360
2196,375.000000,18927.100000,14880
2197,573.200000,1.700000,15360
2198,349.700000,19049.700000,14880
2199,465.800000,1.200000,15360
2200,321.300000,19313.100000,14880
2201,864.100000,2.600000,15360
2202,605.500000,18504.800000,14880
2203,732.300000,1.700000,15360
2204,422.700000,18923.000000,14880
2205,1026.100000,3.100000,15360
2206,487.500000,18449.900000,14880
2207,973.300000,2.300000,15360
2208,400.700000,18626.000000,14880
2209,712.500000,2.000000,15360
2210,503.300000,18815.800000,14880
2211,731.100000,1.500000,15360
2212,395.900000,18901.600000,14880
2213,925.400000,2.200000,15360
2214,469.900000,18684.200000,14880
2215,579.100000,1.300000,15360
2216,400.500000,19075.600000,14880
2217,827.700000,2.300000,15360
2218,521.900000,18714.300000,14880
2219,592.000000,1.400000,15360
2220,378.100000,18941.700000,14880
2221,567.600000,1.400000,15360
2222,367.600000,19121.600000,14880
2223,534.100000,1.400000,15360
2224,359.800000,19135.800000,14880
2225,610.300000,1.700000,15360
2226,391.000000,18155.600000,14880
2227,523.000000,1.000000,15360
2228,321.400000,19470.000000,14880
2229,660.700000,1.600000,15360
2230,455.700000,18804.200000,14880
2231,486.600000,1.100000,15360
2232,333.700000,19189.300000,14880
2233,715.000000,1.700000,15360
2234,484.200000,18909.600000,14880
2235,874.600000,2.300000,15360
2236,459.700000,18702.600000,14880
2237,762.500000,1.500000,15360
2238,376.800000,18892.300000,14880
2239,765.700000,2.400000,15360
2240,383.000000,18871.400000,14880
2241,772.300000,1.500000,15360
2242,404.400000,18249.600000,14880
2243,797.200000,2.100000,15360
2244,438.500000,18987.200000,14880
2245,563.500000,1.300000,15360
2246,365.700000,19103.800000,14880
2247,928.500000,2.200000,15360
2248,409.900000,18752.500000,14880
2249,811.900000,2.100000,15360
2250,411.900000,18808.500000,14880
2251,557.000000,1.200000,15360
2252,328.900000,19198.500000,14880
2253,492.100000,1.100000,15360
2254,317.200000,19268.700000,14880
2255,546.200000,1.300000,15360
2256,362.500000,19165.600000,14880
2257,846.500000,2.600000,15360
2258,416.500000,18627.000000,14880
2259,522.300000,1.300000,15360
2260,337.500000,19202.200000,14880
2261,540.400000,1.400000,15360
2262,372.500000,19174.300000,14880
2263,651.400000,1.700000,15360
2264,423.200000,19095.300000,14880
2265,685.400000,1.600000,15360
2266,430.400000,19033.500000,14880
2267,743.300000,1.600000,15360
2268,344.500000,18857.300000,14880
2269,573.800000,1.500000,15360
2270,384.900000,19107.100000,14880
2271,672.500000,1.600000,15360
2272,329.400000,18953.000000,14880
2273,641.700000,1.900000,15360
2274,362.000000,18969.200000,14880
2275,544.100000,1.300000,15360
2276,352.500000,18124.200000,14880
2277,560.600000,1.300000,15360
2278,341.200000,19280.800000,14880
2279,792.200000,2.200000,15360
2280,537.800000,18675.700000,14880
2281,740.900000,2.000000,15360
2282,433.000000,18885.900000,14880
2283,540.200000,1.500000,15360
2284,362.900000,19127.000000,14880
2285,858.800000,2.100000,15360
2286,483.400000,18697.500000,14880
2287,742.800000,1.500000,15360
2288,391.500000,18987.700000,14880
2289,756.300000,2.000000,15360
2290,389.300000,18883.500000,14880
2291,845.400000,2.200000,15360
2292,542.600000,18644.700000,14880
2293,816.100000,2.500000,15360
2294,428.400000,18801.100000,14880
2295,860.500000,1.900000,15360
2296,406.300000,18797.700000,14880
2297,905.400000,2.800000,15360
2298,500.900000,18606.300000,14880
2299,831.300000,2.200000,15360
2300,400.300000,18840.500000,14880
2301,556.500000,1.300000,15360
2302,348.200000,19088.900000,14880
2303,601.300000,1.300000,15360
2304,386.800000,19060.300000,14880
2305,720.300000,2.200000,15360
2306,509.900000,18877.800000,14880
2307,913.600000,2.500000,15360
2308,419.700000,18675.400000,14880
2309,559.300000,1.500000,15360
2310,350.300000,19196.200000,14880
2311,842.200000,2.100000,15360
2312,409.400000,17772.600000,14880
2313,766.400000,1.900000,15360
2314,358.400000,19060.400000,14880
2315,832.300000,2.100000,15360
2316,423.200000,18701.200000,14880
2317,880.500000,2.000000,15360
2318,377.500000,18784.200000,14880
2319,805.900000,2.200000,15360
2320,432.200000,18848.900000,14880
2321,800.200000,2.200000,15360
2322,385.900000,18853.600000,14880
2323,555.400000,1.300000,15360
2324,385.300000,19073.500000,14880
2325,616.800000,1.500000,15360
2326,413.700000,19012.400000,14880
2327,779.400000,2.100000,15360
2328,389.100000,18864.700000,14880
2329,879.800000,2.400000,15360
2330,405.800000,18719.300000,14880
2331,883.700000,2.000000,15360
2332,2155.400000,16988.200000,14880
2333,2406.100000,2.300000,15360
2334,1877.600000,15738.800000,14880
2335,2672.100000,2.500000,15360
2336,2317.000000,15028.100000,14880
2337,1361.700000,1.600000,15360
2338,1210.300000,17477.800000,14880
2339,1312.800000,1.600000,15360
2340,1233.700000,17435.400000,14880
2341,1779.700000,3.000000,15360
2342,2387.400000,16163.700000,14880
2343,1356.800000,1.500000,15360
2344,1119.500000,17515.400000,14880
2345,2414.300000,2.800000,15360
2346,1308.000000,15669.800000,14880
2347,1397.800000,1.600000,15360
2348,1241.100000,17449.500000,14880
2349,1419.500000,1.600000,15360
2350,1432.300000,17184.000000,14880
2351,2480.800000,2.900000,15360
2352,1582.400000,16122.400000,14880
2353,2173.200000,2.100000,15360
2354,1302.200000,16546.200000,14880
2355,2916.900000,3.600000,15360
2356,1991.600000,15188.000000,14880
2357,1489.900000,1.300000,15360
2358,1206.000000,16502.800000,14880
2359,2551.200000,2.300000,15360
2360,1371.200000,16100.300000,14880
2361,1631.100000,1.900000,15360
2362,1441.400000,16958.900000,14880
2363,2473.700000,2.200000,15360
2364,1218.100000,16368.000000,14880
2365,1594.700000,2.000000,15360
2366,1344.800000,17282.100000,14880
2367,545.300000,1.500000,15360
2368,375.700000,19125.600000,14880
2369,663.900000,1.700000,15360
2370,339.100000,19087.500000,14880
2371,617.000000,1.800000,15360
2372,449.900000,18836.700000,14880
2373,776.600000,2.400000,15360
2374,541.600000,18719.100000,14880
2375,562.000000,1.300000,15360
2376,358.000000,19289.400000,14880
2377,703.200000,1.600000,15360
2378,350.500000,18921.800000,14880
2379,642.900000,2.500000,15360
2380,488.200000,18832.600000,14880
2381,799.800000,1.800000,15360
2382,441.600000,18757.000000,14880
2383,514.300000,1.200000,15360
2384,339.400000,19283.100000,14880
2385,607.500000,1.400000,15360
2386,393.900000,19053.300000,14880
2387,775.200000,2.200000,15360
2388,369.700000,18856.400000,14880
2389,719.200000,1.900000,15360
2390,339.700000,19036.200000,14880
2391,805.900000,1.700000,15360
2392,623.800000,18506.500000,14880
2393,545.300000,1.300000,15360
2394,353.100000,19205.500000,14880
2395,724.200000,1.800000,15360
2396,486.500000,17778.800000,14880
2397,779.600000,2.100000,15360
2398,376.900000,18852.800000,14880
2399,819.800000,1.700000,15360
2400,606.200000,18620.000000,14880
