tempo_s,clean,clean_empilhado,noisy,noisy_empilhado,stft_subtraction,stft_subtraction_empilhado,stft_wiener,stft_wiener_empilhado,wavelet_soft,wavelet_soft_empilhado
0.925,0.010590144,3.0105901,-0.18924923,0.81075078,-0.080234841,-1.0802349,-0.10825142,-3.1082513,0.022217941,-4.9777822
0.929625,0.013550501,3.0135505,-0.0045168339,0.99548316,0.045107301,-0.95489269,0.058901954,-2.941098,0.026276987,-4.9737229
0.93425,0.0099797612,3.0099797,-0.2129626,0.78703737,-0.074832954,-1.0748329,-0.1142942,-3.1142943,-0.082798444,-5.0827985
0.938875,0.011139489,3.0111394,0.00057986379,1.0005798,6.1038292e-05,-0.99993896,-0.0049135829,-3.0049136,0.0061038295,-4.993896
0.9435,0,3,-0.026368544,0.97363144,-0.014374519,-1.0143745,-0.020173157,-3.0201731,-0.047731943,-5.0477319
0.948125,0,3,0.086491264,1.0864912,0.0017090723,-0.99829096,0.012329736,-2.9876702,0.008118093,-4.9918818
0.95275,0,3,-0.047609869,0.95239013,0.04858648,-0.95141351,0.057070807,-2.9429293,-0.020539386,-5.0205393
0.957375,0,3,-0.13724461,0.86275542,-0.084141292,-1.0841413,-0.10242227,-3.1024222,0.016663454,-4.9833364
0.962,0,3,-0.044832624,0.95516735,-0.024598433,-1.0245985,-0.035463251,-3.0354633,0.030122399,-4.9698777
0.966625,0,3,0.041017734,1.0410178,0.03146524,-0.96853477,0.036470383,-2.9635296,0.016724493,-4.9832754
0.97125,0,3,-0.0052492931,0.99475068,-0.01074274,-1.0107428,-0.017945258,-3.0179453,0.016602416,-4.9833975
0.975875,0,3,0.069522619,1.0695226,0.02972565,-0.97027433,0.038698278,-2.9613018,0.016083591,-4.9839163
0.9805,0,3,-0.012726484,0.98727351,0.016358264,-0.98364174,0.009766127,-2.9902339,-0.0093388585,-5.0093389
0.985125,0,3,0.20304389,1.2030439,0.081303008,-0.918697,0.10828193,-2.8917181,0.084629603,-4.9153705
0.98975,0,3,0.10992997,1.1099299,0.076267339,-0.92373264,0.090062007,-2.9099381,0.0010071319,-4.9989929
0.994375,-0.048281293,2.9517188,-0.10114045,0.89885956,-0.086857498,-1.0868576,-0.11289032,-3.1128902,-0.072330378,-5.0723305
0.999,0.0043642381,3.0043643,0.13355179,1.1335518,0.073368028,-0.92663199,0.10489431,-2.8951056,0.018464085,-4.9815359
1.003625,0.08322572,3.0832257,0.19904588,1.1990459,0.077701747,-0.92229825,0.10718325,-2.8928168,0.0048830635,-4.9951167
1.00825,0.039278142,3.039278,0.06427332,1.0642734,0.041841753,-0.95815825,0.048494924,-2.9515052,0.0038454125,-4.9961548
1.012875,-0.00079349783,2.9992065,-0.36928168,0.63071835,-0.14731592,-1.147316,-0.20926979,-3.2092698,-0.0094304159,-5.0094304
1.0175,0.031160049,3.0311601,-0.028474366,0.97152561,-0.0083927652,-1.0083928,-0.0063479827,-3.0063479,0.042299539,-4.9577003
1.022125,0.019440698,3.0194407,0.013306349,1.0133064,-0.010773259,-1.0107733,-0.014832306,-3.0148323,0.048525445,-4.9514747
1.02675,0.0051272167,3.0051272,0.052889682,1.0528897,0.046511177,-0.95348883,0.049105305,-2.9508946,0.15271783,-4.8472824
1.031375,0.16016449,3.1601646,0.32322827,1.3232282,0.18189412,-0.81810588,0.23304421,-2.7669559,0.0057681189,-4.9942317
1.036,0.10922802,3.1092281,-0.027070483,0.97292954,0.060672067,-0.93932796,0.027863983,-2.972136,-0.028993191,-5.0289931
1.040625,0.1858311,3.1858311,0.20597373,1.2059737,0.14514907,-0.85485095,0.147438,-2.852562,0.09683726,-4.903163
1.04525,0.061160374,3.0611603,0.10730533,1.1073053,0.098485284,-0.90151471,0.10507742,-2.8949225,0.015839439,-4.9841604
1.049875,-0.019074468,2.9809256,0.18851677,1.1885167,0.034974944,-0.96502507,0.054842904,-2.9451571,-0.065310977,-5.065311
1.0545,-0.083134167,2.9168658,-0.24928039,0.75071961,-0.19690953,-1.1969095,-0.21473272,-3.2147326,-0.17954415,-5.179544
1.059125,-0.32890484,2.6710951,-0.31642252,0.68357748,-0.26276985,-1.2627698,-0.26875159,-3.2687516,-0.17417279,-5.1741729
1.06375,-0.14411141,2.8558886,-0.13950303,0.860497,-0.18329799,-1.183298,-0.17090723,-3.1709073,0.0079349782,-4.992065
1.068375,-0.27036914,2.7296309,-0.24390903,0.756091,-0.26463154,-1.2646315,-0.2642653,-3.2642653,-0.19138557,-5.1913857
1.073,-0.077732265,2.9222677,-0.041231371,0.95876861,-0.092259385,-1.0922594,-0.049959842,-3.0499599,-0.054690313,-5.0546904
1.077625,-0.13172065,2.8682795,-0.24009413,0.75990587,-0.23511952,-1.2351196,-0.2461064,-3.2461064,-0.0086979577,-5.008698
1.08225,0.0035707403,3.0035708,-0.055056542,0.94494343,0.013489462,-0.98651052,0.022278978,-2.977721,-0.032472372,-5.0324726
1.086875,-0.048220251,2.9517798,-0.15488467,0.8451153,-0.095219739,-1.0952197,-0.11368383,-3.1136839,-0.11783443,-5.1178346
1.0915,0.073001802,3.0730019,-0.10849556,0.89150441,-0.03146524,-1.0314653,-0.053500064,-3.0535002,-0.052492931,-5.0524931
1.096125,-0.01287908,2.9871209,-0.097264513,0.90273547,-0.030641224,-1.0306412,-0.041628115,-3.0416281,-0.14466076,-5.1446609
1.10075,0.024781547,3.0247815,0.095769078,1.095769,-0.0081486125,-1.0081487,0.0050966972,-2.9949033,-0.0080875736,-5.0080876
1.105375,-0.015168017,2.984832,-0.26505879,0.73494124,-0.085850365,-1.0858504,-0.13284984,-3.1328499,0.0089421105,-4.9910579
1.11,-0.17133451,2.8286655,-0.037874259,0.96212572,-0.14087638,-1.1408764,-0.11401953,-3.1140196,0.0039980081,-4.9960022
1.114625,-0.042787846,2.9572122,0.07870888,1.0787089,-0.045473531,-1.0454736,-0.023164032,-3.023164,-0.28257677,-5.2825766
1.11925,-0.18152788,2.8184721,-0.040773578,0.95922643,-0.13321608,-1.1332161,-0.073581658,-3.0735817,-0.096867777,-5.0968676
1.123875,-0.24870053,2.7512994,-0.25977898,0.74022102,-0.2360656,-1.2360656,-0.23530263,-3.2353027,-0.116339,-5.1163392
1.1285,-0.014130365,2.9858696,-0.094700918,0.90529907,-0.092839241,-1.0928392,-0.091893144,-3.0918932,-0.15857749,-5.1585774
1.133125,-0.63727027,2.3627298,-0.38393086,0.61606914,-0.5290494,-1.5290494,-0.51452225,-3.5145223,-0.35689089,-5.3568907
1.13775,-0.11264617,2.8873539,-0.09930931,0.90069067,-0.15927944,-1.1592795,-0.14032702,-3.140327,-0.040102161,-5.040102
1.142375,-0.71094358,2.2890563,-0.56335294,0.43664706,-0.66223496,-1.662235,-0.64261115,-3.642611,-0.57119632,-5.5711966
1.147,-0.18525122,2.8147488,-0.070346631,0.92965335,-0.21256585,-1.2125659,-0.18131426,-3.1813142,-0.14130364,-5.1413035
1.151625,-0.82337606,2.1766238,-0.5603621,0.4396379,-0.69373071,-1.6937307,-0.6896717,-3.6896718,-0.45983198,-5.4598322
1.15625,-0.23643184,2.7635682,-0.22727607,0.77272391,-0.22828323,-1.2282832,-0.22437678,-3.2243767,-0.13492514,-5.1349254
1.160875,-0.83076167,2.1692383,-0.51086003,0.48913997,-0.58373976,-1.5837398,-0.56402439,-3.5640244,-0.51153141,-5.5115314
1.1655,-0.35921037,2.6407895,-0.16095799,0.83904201,-0.27168143,-1.2716814,-0.2421084,-3.2421083,-0.084019214,-5.0840192
1.170125,-0.85420036,2.1457996,-0.57092172,0.42907828,-0.7157045,-1.7157044,-0.69864434,-3.6986444,-0.35368639,-5.3536863
1.17475,-0.36790833,2.6320918,-0.33870149,0.66129851,-0.42250711,-1.422507,-0.38823411,-3.3882341,-0.2834008,-5.283401
1.179375,-0.89390588,2.1060941,-0.67868477,0.32131523,-0.71112663,-1.7111266,-0.68222499,-3.682225,-0.61865366,-5.6186538
1.184,-0.40642348,2.5935764,-0.29350266,0.70649731,-0.37910885,-1.3791089,-0.33946449,-3.3394644,-0.068881713,-5.0688815
1.188625,-0.84022266,2.1597774,-0.5312773,0.4687227,-0.6024785,-1.6024785,-0.57815474,-3.5781548,-0.50008678,-5.5000868
1.19325,-0.4024865,2.5975134,-0.3071447,0.6928553,-0.4142974,-1.4142973,-0.37205893,-3.3720589,-0.15171069,-5.1517105
1.197875,-0.79389453,2.2061055,-0.70316118,0.29683882,-0.675816,-1.6758161,-0.67422897,-3.6742289,-0.56924313,-5.569243
1.2025,-0.38860032,2.6113997,-0.18717392,0.8128261,-0.35020724,-1.3502072,-0.31160048,-3.3116004,-0.16620727,-5.1662073
1.207125,-0.50698411,2.4930158,-0.4016625,0.59833753,-0.38866132,-1.3886614,-0.37492773,-3.3749278,-0.37651473,-5.3765149
1.21175,-0.20914772,2.7908523,-0.34388974,0.65611029,-0.26118284,-1.2611828,-0.27760214,-3.2776022,-0.044924185,-5.0449243
1.216375,-0.1439283,2.8560717,-0.22047034,0.77952969,-0.16864881,-1.1686488,-0.17963569,-3.1796358,-0.31929132,-5.3192911
1.221,-0.021577038,2.9784229,-0.21442753,0.78557247,-0.068362884,-1.0683628,-0.097264513,-3.0972645,-0.15876059,-5.1587605
1.225625,-0.038484644,2.9615154,0.1600119,1.1600119,0.030458108,-0.96954191,0.054903947,-2.945096,-0.11414161,-5.1141415
1.23025,0.088871762,3.0888717,-0.13220896,0.86779106,-0.030946417,-1.0309464,-0.026856849,-3.0268569,-0.049959842,-5.0499597
1.234875,-0.061587639,2.9384124,-0.20643151,0.79356849,-0.047762465,-1.0477625,-0.069919363,-3.0699193,-0.1589132,-5.1589131
1.2395,-0.053561106,2.9464388,-0.044618998,0.95538098,-0.051028013,-1.051028,-0.047731943,-3.0477319,-0.023469225,-5.0234694
1.244125,-0.035737921,2.964262,-0.033235352,0.96676463,-0.062045429,-1.0620455,-0.090367198,-3.0903673,-0.050722826,-5.0507226
1.24875,-0.08002121,2.9199789,0.10547417,1.1054742,0.012329736,-0.98767024,0.035005461,-2.9649944,0.054598756,-4.9454012
1.253375,0.089024357,3.0890243,-0.067783028,0.932217,-0.0046694293,-1.0046694,-0.018769275,-3.0187693,-0.040498909,-5.0404987
1.258,0.063144118,3.0631442,-0.073581658,0.92641836,-0.010284953,-1.0102849,-0.023438705,-3.0234387,-0.012604407,-5.0126042
1.262625,0.037569072,3.037569,-0.14551529,0.85448468,-0.098271661,-1.0982716,-0.1232058,-3.1232059,-0.015106977,-5.0151072
1.26725,-0.15601389,2.843986,-0.11716301,0.882837,-0.18424408,-1.184244,-0.15491518,-3.1549151,0.021088732,-4.9789114
1.271875,-0.063571379,2.9364285,0.070651822,1.0706518,-0.042879403,-1.0428793,-0.031068491,-3.0310686,0.022584168,-4.977416
1.2765,0.1850376,3.1850376,0.030854858,1.0308548,0.03677557,-0.96322441,0.022767283,-2.9772327,-0.02578868,-5.0257888
1.281125,-0.081943914,2.918056,-0.066775896,0.93322408,-0.13553554,-1.1355355,-0.13471152,-3.1347115,-0.19935107,-5.1993513
1.28575,-0.10532158,2.8946784,-0.0054934467,0.99450654,-0.1066339,-1.1066339,-0.085087389,-3.0850873,-0.058444168,-5.058444
1.290375,-0.07901407,2.9209859,0.0045778723,1.0045779,-0.056185748,-1.0561857,-0.050722826,-3.0507228,-0.14316531,-5.1431651
1.295,-0.30775505,2.692245,0.042269018,1.042269,-0.11365331,-1.1136533,-0.084477,-3.0844769,-0.22810011,-5.2281003
1.299625,-0.16324691,2.8367531,-0.11704092,0.88295907,-0.17310461,-1.1731046,-0.16312484,-3.1631248,-0.04110929,-5.0411091
1.30425,-0.22590274,2.7740972,-0.23920906,0.76079094,-0.19602446,-1.1960244,-0.20197572,-3.2019758,-0.17029685,-5.1702967
1.308875,-0.080936782,2.9190633,-0.13761084,0.86238915,-0.078434207,-1.0784342,-0.08551465,-3.0855145,-0.1424939,-5.1424937
1.3135,-0.017334875,2.9826651,-0.16922867,0.83077133,0.0050661787,-0.99493384,-0.021760153,-3.0217602,0.077793308,-4.9222069
1.318125,0.14014392,3.1401439,0.16101901,1.161019,0.13837381,-0.86162621,0.15436585,-2.8456342,0.093022354,-4.9069777
1.32275,-0.0081486125,2.9918513,0.021851709,1.0218517,0.082279623,-0.91772038,0.080112763,-2.9198873,0.095372334,-4.9046278
1.327375,0.043917056,3.0439169,0.1753325,1.1753325,0.10892283,-0.89107716,0.1421887,-2.8578112,0.06415125,-4.9358487
1.332,0.13809913,3.1380992,-0.040651504,0.9593485,0.025849719,-0.9741503,0.0090641864,-2.9909358,0.10696961,-4.8930302
1.336625,-0.031160049,2.9688399,0.038209971,1.0382099,0.00051882549,-0.9994812,0.00018311488,-2.9998169,0.19703162,-4.8029685
1.34125,0.040376835,3.0403769,-0.15491518,0.84508479,-0.042879403,-1.0428793,-0.067233674,-3.0672336,0.061465565,-4.9385343
1.345875,-0.0042116423,2.9957883,0.0079044588,1.0079044,-0.0058596763,-1.0058597,-0.00064090209,-3.0006409,-0.058749355,-5.0587492
1.3505,-0.033204831,2.9667952,0.17441691,1.1744169,0.035921037,-0.96407896,0.064517476,-2.9354825,-0.047762465,-5.0477624
1.355125,0.045290414,3.0452905,0.067020051,1.0670201,-0.021393923,-1.0213939,0.0042421618,-2.9957578,-0.05765067,-5.0576506
1.35975,-0.043856014,2.9561441,-0.13251413,0.86748588,-0.075931638,-1.0759317,-0.077030331,-3.0770304,-0.052187745,-5.0521879
1.364375,-0.15036784,2.8496323,-0.12811936,0.87188065,-0.091069132,-1.0910691,-0.091618478,-3.0916185,-0.11252409,-5.112524
1.369,-0.090916537,2.9090834,-0.30885375,0.69114625,-0.17923896,-1.1792389,-0.20478347,-3.2047834,-0.15998137,-5.1599813
1.373625,-0.20988017,2.7901199,0.243085,1.243085,0.024689989,-0.97531003,0.087193199,-2.9128067,-0.038576201,-5.0385761
1.37825,-0.10165928,2.8983407,-0.087101646,0.91289836,-0.043428749,-1.0434288,-0.041536558,-3.0415366,-0.085270494,-5.0852704
1.382875,0.043917056,3.0439169,-0.1021781,0.8978219,-0.037111282,-1.0371113,-0.051455282,-3.0514553,-0.094060004,-5.0940599
1.3875,0.11594224,3.1159422,-0.020630943,0.97936904,0.046663776,-0.95333624,0.043733936,-2.9562662,0.1051995,-4.8948007
1.392125,0.043947574,3.0439475,0.1208253,1.1208253,0.063998654,-0.93600136,0.073917374,-2.9260826,0.07776279,-4.9222374
1.39675,0.051607877,3.0516078,0.31434724,1.3143473,0.092900291,-0.90709972,0.13446735,-2.8655326,0.08429388,-4.9157062
1.401375,-0.023347149,2.9766529,-0.26734775,0.73265225,-0.045748204,-1.0457482,-0.093419112,-3.0934191,0.0072025186,-4.9927974
1.406,-0.05017348,2.9498265,-0.14447764,0.85552239,-0.075321265,-1.0753213,-0.094273642,-3.0942736,-0.027986059,-5.027986
1.410625,-0.0032350295,2.9967649,0.057131846,1.0571319,0.059756491,-0.94024348,0.08572828,-2.9142718,-0.059909087,-5.0599089
1.41525,-0.054812387,2.9451876,0.17807923,1.1780792,0.076572537,-0.92342746,0.12045906,-2.8795409,0.0070499228,-4.99295
1.419875,-0.022278978,2.977721,0.012360254,1.0123602,-0.011047931,-1.011048,-0.029023709,-3.0290236,0.012787523,-4.9872127
1.4245,-0.034150925,2.9658492,-0.18454927,0.81545073,-0.073978417,-1.0739784,-0.10638975,-3.1063898,0.040804099,-4.9591961
1.429125,0.03836257,3.0383625,-0.05224878,0.94775122,-0.01217714,-1.0121771,-0.016663454,-3.0166636,0.013733616,-4.9862666
1.43375,0.021699116,3.0216992,0.22953451,1.2295345,0.10403977,-0.89596021,0.1479263,-2.8520737,-0.0025025702,-5.0025024
1.438375,0.049990367,3.0499904,0.096440502,1.0964406,0.049349461,-0.95065051,0.065890841,-2.9341092,0.010162876,-4.9898372
1.443,0.039064508,3.0390644,-0.084110774,0.9158892,-0.026368544,-1.0263685,-0.042787846,-3.0427878,0.080234841,-4.919765
1.447625,-0.028779557,2.9712205,-0.071048573,0.92895144,-0.018342007,-1.018342,-0.031770431,-3.0317705,-0.057498075,-5.057498
1.45225,0.05142476,3.0514247,0.054751351,1.0547514,-0.012695965,-1.0126959,-0.02075302,-3.0207529,-0.027039966,-5.02704
1.456875,0.016999165,3.0169992,-0.034822345,0.96517766,-0.012451812,-1.0124518,-0.021241326,-3.0212414,-0.0099492418,-5.0099492
1.4615,-0.029481497,2.9705186,-0.053835776,0.94616425,0.010284953,-0.98971504,0.011627794,-2.9883721,-0.069308981,-5.0693088
1.466125,0.018067336,3.0180674,0.066073954,1.0660739,-0.0069278465,-1.0069278,-0.0062564253,-3.0062563,0.0037843743,-4.9962158
1.47075,0.026490619,3.0264907,0.011017412,1.0110174,-0.018219933,-1.0182199,-0.010223915,-3.0102239,-0.06122141,-5.0612216
1.475375,0.018219933,3.0182199,-0.035035979,0.96496403,0.019593293,-0.9804067,0.010681702,-2.9893184,0.026215948,-4.973784
1.48,0.0092167817,3.0092168,0.26579124,1.2657912,0.082890004,-0.91710997,0.1217714,-2.8782287,0.01681605,-4.9831839
1.484625,0.013153752,3.0131538,0.12650187,1.1265019,0.060458429,-0.93954158,0.09015356,-2.9098465,-0.035921037,-5.0359211
1.48925,-0.0020753019,2.9979248,0.064547993,1.064548,0.019104986,-0.98089504,0.023560781,-2.9764392,0.059085067,-4.9409151
1.493875,0.028565923,3.0285659,0.023560781,1.0235608,0.048098177,-0.95190179,0.062289577,-2.9377105,0.029847726,-4.9701524
1.4985,-0.0067142122,2.9932859,0.097752824,1.0977528,0.022248458,-0.97775155,0.03430352,-2.9656966,-0.014649191,-5.0146494
1.503125,-0.00015259573,2.9998474,-0.025575045,0.97442496,0.0048830635,-0.99511695,0.012238178,-2.9877617,0.060366876,-4.9396329
1.50775,0.013550501,3.0135505,-0.0014954382,0.99850458,-0.011994025,-1.011994,-0.012757003,-3.0127571,-0.02938994,-5.0293899
1.512375,0,3,-0.087284759,0.91271526,-0.063388266,-1.0633882,-0.082920529,-3.0829206,0.0099797612,-4.9900203
1.517,0,3,-0.030305512,0.9696945,-0.0049441019,-1.0049441,-0.0025330894,-3.0025332,0.07550437,-4.9244957
1.521625,0,3,0.173715,1.173715,0.017212799,-0.98278719,0.041078772,-2.9589212,-0.032289259,-5.032289
1.52625,0,3,-0.061953872,0.9380461,-0.070926502,-1.0709265,-0.070895977,-3.0708959,0.059664931,-4.9403353
1.530875,0,3,-0.12235125,0.87764877,-0.082157545,-1.0821575,-0.098485284,-3.0984852,0.053805254,-4.9461946
1.5355,0,3,-0.10547417,0.89452583,-0.028352289,-1.0283523,-0.050203998,-3.050204,-0.0027162039,-5.0027161
1.540125,0,3,0.028993191,1.0289932,0.014618671,-0.98538131,0.018403048,-2.9815969,0.0025025702,-4.9974976
1.54475,0,3,-0.070621304,0.92937869,-0.028169174,-1.0281692,-0.036500901,-3.0365009,-0.017640067,-5.0176401
1.549375,0,3,0.15482363,1.1548237,0.039278142,-0.96072185,0.062747367,-2.9372525,0.022950398,-4.9770498
1.554,0,3,-0.0061953869,0.99380463,0.0060427915,-0.99395722,0.0043031997,-2.9956968,0.046144951,-4.953855
1.558625,0,3,-0.023927011,0.97607297,-0.024934145,-1.0249342,-0.029542534,-3.0295424,0.046633258,-4.9533668
1.56325,0.021973787,3.0219738,0.17585133,1.1758513,0.091587961,-0.90841204,0.12164932,-2.8783507,0.0027162039,-4.9972839
1.567875,-0.0019227063,2.9980774,-0.044008613,0.95599139,0.017182281,-0.98281771,0.017975779,-2.9820242,-0.025910757,-5.0259109
1.5725,0.032777563,3.0327775,-0.015076458,0.98492354,-0.017853701,-1.0178537,-0.027009446,-3.0270095,-0.0072940765,-5.0072942
1.577125,0.01611411,3.016114,-0.055209137,0.94479084,-0.059909087,-1.0599091,-0.088871762,-3.0888717,-0.071964152,-5.0719643
1.58175,0.016358264,3.0163584,-0.040987216,0.95901281,-0.041383963,-1.041384,-0.052004628,-3.0520046,0.01611411,-4.9838858
1.586375,-0.058566242,2.9414337,-0.10312419,0.8968758,-0.045870278,-1.0458703,-0.062594771,-3.0625949,0.014588153,-4.9854116
1.591,-0.023560781,2.9764392,0.042482652,1.0424826,-0.029939283,-1.0299393,-0.030610705,-3.0306108,0.071079098,-4.9289207
1.595625,-0.11105918,2.8889408,-0.061099332,0.93890065,-0.022889361,-1.0228894,-0.031373683,-3.0313737,0.030824337,-4.9691758
1.60025,-0.029115265,2.9708848,-0.014954382,0.98504561,-0.0032655487,-1.0032655,-0.007782382,-3.0077825,0.012604407,-4.9873958
1.604875,0.012299216,3.0122993,-0.020661464,0.97933853,0.044649512,-0.95535052,0.052004628,-2.9479954,-0.0061953869,-5.0061955
1.6095,-0.056765612,2.9432344,0.0079044588,1.0079044,-0.02148548,-1.0214854,-0.02908475,-3.0290847,6.1038292e-05,-4.999939
1.614125,-0.0025025702,2.9974973,-0.06436488,0.93563509,0.0046083909,-0.99539161,-0.0046083909,-3.0046084,0.0058596763,-4.9941401
1.61875,0.027772423,3.0277724,-0.075138144,0.92486185,0.012665446,-0.98733455,0.0054629273,-2.9945371,0.00067142124,-4.9993286
1.623375,-0.0038148933,2.9961851,0.22449885,1.2244989,0.092473015,-0.90752697,0.13468099,-2.865319,0.034242485,-4.9657574
1.628,0.010895336,3.0108953,-0.10056059,0.89943939,-0.067935616,-1.0679356,-0.093113914,-3.0931139,-0.055239659,-5.0552397
1.632625,0.0012818042,3.0012817,0.10382614,1.1038262,0.084995829,-0.91500419,0.099950202,-2.9000497,0.025971795,-4.9740281
1.63725,-0.011475199,2.9885249,0.0055544851,1.0055544,-0.046389103,-1.0463891,-0.055544846,-3.0555449,-0.026399063,-5.0263991
1.641875,0.012360254,3.0123603,-0.0069583654,0.99304163,-0.00012207658,-1.0001221,6.1038292e-05,-2.999939,0.0028077615,-4.9971924
1.6465,-0.019318622,2.9806814,0.040041123,1.0400411,0.00051882549,-0.9994812,3.0519146e-05,-2.9999695,-0.0029603571,-5.0029602
1.651125,-0.025666604,2.9743333,-0.014435557,0.98556447,-0.024812067,-1.0248121,-0.032930162,-3.0329301,-0.045900796,-5.0459008
1.65575,0.14221922,3.1422193,-0.097295046,0.90270495,0.0044863145,-0.99551368,-0.014862825,-3.0148628,0.041506041,-4.9584942
1.660375,-0.041078772,2.9589212,-0.11878052,0.88121951,-0.068515487,-1.0685155,-0.094517797,-3.0945177,-0.079258233,-5.0792584
1.665,0.036622979,3.036623,-0.16364366,0.83635634,-0.059268184,-1.0592682,-0.10049956,-3.1004996,-0.035249617,-5.0352497
1.669625,0.22382742,3.2238274,0.20756072,1.2075608,0.20640099,-0.79359901,0.22947347,-2.7705264,0.049685173,-4.950315
1.67425,0.056368865,3.0563688,0.00030519147,1.0003052,-0.13776343,-1.1377634,-0.1373972,-3.1373973,0.10336834,-4.8966317
1.678875,-0.10745791,2.8925421,-0.29231238,0.70768762,-0.20548542,-1.2054855,-0.24662521,-3.2466252,0.19227062,-4.8077292
1.6835,0.16059175,3.1605918,-0.15958463,0.84041536,0.04120085,-0.95879912,-0.044741072,-3.0447412,0.090794459,-4.9092054
1.688125,-0.070743382,2.9292567,0.076389425,1.0763894,0.0049746209,-0.9950254,0.022462092,-2.9775379,-0.048403367,-5.0484033
1.69275,-0.47692266,2.5230772,-0.18747912,0.81252086,-0.34883383,-1.3488338,-0.31327906,-3.3132792,-0.31715497,-5.3171549
1.697375,-0.19855757,2.8014424,-0.2384766,0.76152337,-0.17026632,-1.1702663,-0.20420361,-3.2042036,-0.032686006,-5.0326862
1.702,0.19135505,3.191355,0.30870119,1.3087012,0.21815087,-0.78184915,0.22272874,-2.7772713,-0.01254337,-5.0125432
1.706625,0.010437549,3.0104375,0.10913647,1.1091365,0.056551978,-0.94344801,0.086094514,-2.9139054,0.11292085,-4.8870792
1.71125,0.18784535,3.1878452,0.26231208,1.2623121,0.23423445,-0.76576555,0.22895464,-2.7710454,0.22623843,-4.7737617
1.715875,0.23289162,3.2328916,0.074741393,1.0747414,0.2798911,-0.72010887,0.22434625,-2.7756538,0.089268506,-4.9107313
1.7205,-0.06018376,2.9398162,-0.10205603,0.89794397,-0.071964152,-1.0719641,-0.11231046,-3.1123104,0.10251382,-4.8974862
1.725125,0.0073856334,3.0073857,0.0089421105,1.0089421,0.047426756,-0.95257324,0.049685173,-2.9503148,0.14621723,-4.8537827
1.72975,0.11926883,3.1192689,0.080112763,1.0801128,0.038179457,-0.96182054,0.073703744,-2.9262962,0.03146524,-4.9685349
1.734375,-0.22205731,2.7779427,-0.051028013,0.94897199,-0.21836449,-1.2183645,-0.15647167,-3.1564717,-0.39839697,-5.398397
1.739,-0.14212766,2.8578722,-0.11862792,0.88137209,-0.10913647,-1.1091365,-0.10565729,-3.1056573,-0.15055095,-5.1505508
1.743625,-0.15103924,2.8489609,-0.23276953,0.76723045,-0.2362182,-1.2362182,-0.24418369,-3.2441838,-0.14972694,-5.1497269
1.74825,-0.039552815,2.9604471,-0.11484355,0.88515645,-0.13523033,-1.1352303,-0.13370439,-3.1337044,0.0093388585,-4.9906611
1.752875,0.24186423,3.2418642,0.10352094,1.103521,0.18396941,-0.81603062,0.16291121,-2.8370888,0.046694297,-4.9533057
1.7575,0.1273564,3.1273563,-0.068881713,0.93111831,0.047823507,-0.95217651,0.012787523,-2.9872124,-0.031739913,-5.0317397
1.762125,0.49077845,3.4907784,0.46437934,1.4643793,0.4081631,-0.59183693,0.4040125,-2.5959876,0.17044944,-4.8295507
1.76675,0.27549633,3.2754962,0.5505349,1.550535,0.36018696,-0.63981307,0.38896653,-2.6110334,0.38969901,-4.610301
1.771375,0.34086835,3.3408685,0.36024803,1.3602481,0.33619893,-0.66380107,0.36677915,-2.6332209,0.11420265,-4.8857975
1.776,0.17035788,3.1703579,0.08334779,1.0833478,0.087406836,-0.91259319,0.073917374,-2.9260826,0.097081408,-4.9029188
1.780625,-0.073245957,2.926754,-0.14652242,0.8534776,-0.15631907,-1.156319,-0.16233133,-3.1623313,0.084141292,-4.9158587
1.78525,-0.16718389,2.8328161,-0.25379723,0.74620277,-0.1563801,-1.1563801,-0.18424408,-3.1842442,0.24189475,-4.7581053
1.789875,0.03677557,3.0367756,-0.075382292,0.92461771,0.043672901,-0.95632708,0.02148548,-2.9785144,0.064456441,-4.9355435
1.7945,-0.093571708,2.9064283,0.013428424,1.0134284,0.032624967,-0.96737504,0.028962672,-2.9710374,-0.088688634,-5.0886889
1.799125,-0.19193491,2.8080652,-0.1732572,0.82674277,-0.13858746,-1.1385875,-0.14838409,-3.1483841,-0.0034791827,-5.003479
1.80375,-0.033571061,2.966429,-0.11917727,0.88082272,-0.070743382,-1.0707433,-0.10114045,-3.1011405,-0.08560621,-5.0856061
1.808375,-0.25147778,2.7485223,-0.27149835,0.72850168,-0.17914739,-1.1791474,-0.19578034,-3.1957803,-0.21839502,-5.2183952
1.813,0.1077631,3.1077631,-0.048861153,0.95113885,-0.045931317,-1.0459313,-0.071628436,-3.0716283,-0.14069326,-5.1406932
1.817625,0.049990367,3.0499904,0.0067142122,1.0067142,-0.0061038295,-1.0061039,-0.0017090723,-3.001709,0.03213666,-4.9678636
1.82225,0.13748875,3.1374888,0.26029781,1.2602978,0.13461997,-0.86538005,0.17139553,-2.8286045,-0.22532286,-5.2253227
1.826875,0.053103317,3.0531032,0.078830957,1.078831,0.084049731,-0.9159503,0.089390583,-2.9106095,-0.24140646,-5.2414064
1.8315,0.026673734,3.0266738,0.21107042,1.2110704,0.087528922,-0.91247106,0.10565729,-2.8943427,-0.10855661,-5.1085567
1.836125,0.056429904,3.0564299,0.11319552,1.1131955,0.054263048,-0.94573694,0.081333525,-2.9186664,-0.085545167,-5.0855451
