tempo_s,freq_khz,potencia_db_rel
0.016,2.71875,-39.716446
0.096,2.71875,-40.936096
0.168,2.71875,-42.182556
0.248,2.71875,-40.661152
0.32,2.71875,-36.082752
0.4,2.71875,-33.6129
0.472,2.71875,-43.465256
0.552,2.71875,-45.843109
0.624,2.71875,-25.12851
0.704,2.71875,-38.96489
0.776,2.71875,-30.829643
0.856,2.71875,-44.205921
0.928,2.71875,-37.712334
1.008,2.71875,-31.683819
1.08,2.71875,-47.336098
1.16,2.71875,-38.869972
1.232,2.71875,-37.659657
1.312,2.71875,-36.952797
1.384,2.71875,-27.72393
1.464,2.71875,-49.266739
1.536,2.71875,-35.194191
1.616,2.71875,-33.274925
1.688,2.71875,-30.695717
1.768,2.71875,-37.707047
1.84,2.71875,-53.182808
1.92,2.71875,-47.858528
1.992,2.71875,-35.404846
2.072,2.71875,-38.581703
2.144,2.71875,-57.154282
2.224,2.71875,-31.16983
2.296,2.71875,-41.924431
2.376,2.71875,-22.442982
2.448,2.71875,-23.207706
2.528,2.71875,-26.214283
2.6,2.71875,-42.005272
2.68,2.71875,-50.096283
2.752,2.71875,-65.493713
2.832,2.71875,-48.226944
2.904,2.71875,-23.381489
2.984,2.71875,-43.878548
0.016,2.90625,-57.44722
0.096,2.90625,-54.131836
0.168,2.90625,-39.252487
0.248,2.90625,-52.658684
0.32,2.90625,-50.242744
0.4,2.90625,-38.817589
0.472,2.90625,-53.703285
0.552,2.90625,-33.405884
0.624,2.90625,-51.809517
0.704,2.90625,-37.73774
0.776,2.90625,-46.639427
0.856,2.90625,-43.49427
0.928,2.90625,-51.31147
1.008,2.90625,-35.07148
1.08,2.90625,-40.409943
1.16,2.90625,-41.548599
1.232,2.90625,-45.710346
1.312,2.90625,-43.894016
1.384,2.90625,-36.254707
1.464,2.90625,-45.950035
1.536,2.90625,-33.209702
1.616,2.90625,-48.39151
1.688,2.90625,-39.63311
1.768,2.90625,-46.093483
1.84,2.90625,-33.472038
1.92,2.90625,-39.202019
1.992,2.90625,-55.110672
2.072,2.90625,-35.391857
2.144,2.90625,-58.187271
2.224,2.90625,-53.551575
2.296,2.90625,-63.619385
2.376,2.90625,-32.878502
2.448,2.90625,-38.460281
2.528,2.90625,-56.89962
2.6,2.90625,-39.019615
2.68,2.90625,-43.328194
2.752,2.90625,-51.802086
2.832,2.90625,-23.969147
2.904,2.90625,-54.718147
2.984,2.90625,-41.803223
0.016,3.0625,-60.487038
0.096,3.0625,-45.591385
0.168,3.0625,-61.163239
0.248,3.0625,-34.377491
0.32,3.0625,-34.449791
0.4,3.0625,-25.268211
0.472,3.0625,-35.618736
0.552,3.0625,-34.64418
0.624,3.0625,-50.953354
0.704,3.0625,-41.795509
0.776,3.0625,-53.659042
0.856,3.0625,-32.775093
0.928,3.0625,-46.191143
1.008,3.0625,-65.557617
1.08,3.0625,-40.944054
1.16,3.0625,-59.375374
1.232,3.0625,-30.860512
1.312,3.0625,-47.782478
1.384,3.0625,-50.245148
1.464,3.0625,-37.156666
1.536,3.0625,-27.879604
1.616,3.0625,-42.739677
1.688,3.0625,-47.159241
1.768,3.0625,-35.440838
1.84,3.0625,-38.298523
1.92,3.0625,-37.21349
1.992,3.0625,-42.847328
2.072,3.0625,-27.025616
2.144,3.0625,-43.34481
2.224,3.0625,-53.126732
2.296,3.0625,-24.040302
2.376,3.0625,-50.231918
2.448,3.0625,-32.476082
2.528,3.0625,-52.079697
2.6,3.0625,-34.480251
2.68,3.0625,-30.601616
2.752,3.0625,-68.487244
2.832,3.0625,-29.021801
2.904,3.0625,-45.663589
2.984,3.0625,-42.754059
0.016,3.21875,-32.409904
0.096,3.21875,-27.203476
0.168,3.21875,-43.014931
0.248,3.21875,-39.867794
0.32,3.21875,-40.343544
0.4,3.21875,-54.287811
0.472,3.21875,-63.451157
0.552,3.21875,-46.646461
0.624,3.21875,-29.405033
0.704,3.21875,-38.474121
0.776,3.21875,-51.448128
0.856,3.21875,-43.565792
0.928,3.21875,-43.48497
1.008,3.21875,-65.00415
1.08,3.21875,-48.00769
1.16,3.21875,-50.278259
1.232,3.21875,-34.53648
1.312,3.21875,-29.936981
1.384,3.21875,-36.554108
1.464,3.21875,-39.799461
1.536,3.21875,-44.506504
1.616,3.21875,-36.566788
1.688,3.21875,-34.582474
1.768,3.21875,-34.849335
1.84,3.21875,-37.706985
1.92,3.21875,-54.944778
1.992,3.21875,-46.311424
2.072,3.21875,-55.634712
2.144,3.21875,-51.168457
2.224,3.21875,-46.22036
2.296,3.21875,-43.096382
2.376,3.21875,-35.293209
2.448,3.21875,-51.041046
2.528,3.21875,-65.189896
2.6,3.21875,-55.613388
2.68,3.21875,-44.687683
2.752,3.21875,-52.572258
2.832,3.21875,-45.176689
2.904,3.21875,-45.960327
2.984,3.21875,-55.75769
0.016,3.40625,-65.638245
0.096,3.40625,-35.335625
0.168,3.40625,-26.89386
0.248,3.40625,-31.56321
0.32,3.40625,-33.020683
0.4,3.40625,-43.41843
0.472,3.40625,-46.243355
0.552,3.40625,-36.05019
0.624,3.40625,-51.7686
0.704,3.40625,-61.547623
0.776,3.40625,-67.696053
0.856,3.40625,-70
0.928,3.40625,-43.238514
1.008,3.40625,-56.729469
1.08,3.40625,-35.82859
1.16,3.40625,-29.628525
1.232,3.40625,-46.367874
1.312,3.40625,-44.965351
1.384,3.40625,-38.849564
1.464,3.40625,-30.171879
1.536,3.40625,-48.182701
1.616,3.40625,-33.375294
