tempo_s,freq_khz,potencia_db_rel
2.68,0.6875,-24.833576
2.752,0.6875,-13.185392
2.832,0.6875,-19.355156
2.904,0.6875,-21.632225
2.984,0.6875,-24.884537
0.016,0.84375,-25.002022
0.096,0.84375,-29.908905
0.168,0.84375,-27.816151
0.248,0.84375,-18.358776
0.32,0.84375,-22.720894
0.4,0.84375,-22.535141
0.472,0.84375,-26.62532
0.552,0.84375,-21.496479
0.624,0.84375,-21.801605
0.704,0.84375,-23.083351
0.776,0.84375,-22.819088
0.856,0.84375,-27.487495
0.928,0.84375,-24.15427
1.008,0.84375,-27.675301
1.08,0.84375,-28.884308
1.16,0.84375,-15.796246
1.232,0.84375,-18.644287
1.312,0.84375,-19.62981
1.384,0.84375,-55.107307
1.464,0.84375,-25.828735
1.536,0.84375,-23.65662
1.616,0.84375,-27.589233
1.688,0.84375,-33.699711
1.768,0.84375,-24.391872
1.84,0.84375,-25.027164
1.92,0.84375,-20.956837
1.992,0.84375,-23.397911
2.072,0.84375,-19.770748
2.144,0.84375,-29.650887
2.224,0.84375,-26.140984
2.296,0.84375,-33.838169
2.376,0.84375,-29.314079
2.448,0.84375,-27.671421
2.528,0.84375,-21.5439
2.6,0.84375,-24.013306
2.68,0.84375,-38.397591
2.752,0.84375,-20.751328
2.832,0.84375,-13.798542
2.904,0.84375,-24.37439
2.984,0.84375,-21.806118
0.016,1.03125,-31.702156
0.096,1.03125,-24.172787
0.168,1.03125,-23.182327
0.248,1.03125,-17.69825
0.32,1.03125,-31.384689
0.4,1.03125,-32.099407
0.472,1.03125,-29.224476
0.552,1.03125,-20.898964
0.624,1.03125,-25.510586
0.704,1.03125,-31.137966
0.776,1.03125,-31.807377
0.856,1.03125,-22.794991
0.928,1.03125,-24.807983
1.008,1.03125,-45.158298
1.08,1.03125,-28.083313
1.16,1.03125,-23.258106
1.232,1.03125,-16.754871
1.312,1.03125,-24.788174
1.384,1.03125,-31.428768
1.464,1.03125,-31.069054
1.536,1.03125,-34.640285
1.616,1.03125,-26.270638
1.688,1.03125,-25.795109
1.768,1.03125,-27.07877
1.84,1.03125,-27.126854
1.92,1.03125,-25.676651
1.992,1.03125,-24.097694
2.072,1.03125,-27.255386
2.144,1.03125,-26.888504
2.224,1.03125,-21.685787
2.296,1.03125,-42.300037
2.376,1.03125,-23.755989
2.448,1.03125,-22.294704
2.528,1.03125,-30.77845
2.6,1.03125,-25.952427
2.68,1.03125,-31.473083
2.752,1.03125,-21.920124
2.832,1.03125,-17.939011
2.904,1.03125,-15.458679
2.984,1.03125,-23.856911
0.016,1.1875,-25.59729
0.096,1.1875,-27.855965
0.168,1.1875,-26.001526
0.248,1.1875,-24.498623
0.32,1.1875,-28.761604
0.4,1.1875,-25.587578
0.472,1.1875,-32.952259
0.552,1.1875,-36.31778
0.624,1.1875,-26.967243
0.704,1.1875,-22.953861
0.776,1.1875,-32.376492
0.856,1.1875,-25.325764
0.928,1.1875,-25.589584
1.008,1.1875,-44.649288
1.08,1.1875,-20.667088
1.16,1.1875,-28.957836
1.232,1.1875,-25.29248
1.312,1.1875,-22.174458
1.384,1.1875,-24.829205
1.464,1.1875,-24.671822
1.536,1.1875,-25.324757
1.616,1.1875,-28.570415
1.688,1.1875,-23.331062
1.768,1.1875,-33.014183
1.84,1.1875,-18.21888
1.92,1.1875,-27.513988
1.992,1.1875,-29.737404
2.072,1.1875,-28.56575
2.144,1.1875,-22.15913
2.224,1.1875,-23.137291
2.296,1.1875,-29.486694
2.376,1.1875,-26.888584
2.448,1.1875,-24.720001
2.528,1.1875,-48.110291
2.6,1.1875,-33.764385
2.68,1.1875,-34.958412
2.752,1.1875,-25.561691
2.832,1.1875,-24.669029
2.904,1.1875,-26.159187
2.984,1.1875,-28.312805
0.016,1.375,-34.011768
0.096,1.375,-36.509899
0.168,1.375,-30.295326
0.248,1.375,-22.482773
0.32,1.375,-23.891018
0.4,1.375,-29.559082
0.472,1.375,-25.891342
0.552,1.375,-17.49292
0.624,1.375,-23.77438
0.704,1.375,-26.225563
0.776,1.375,-41.245461
0.856,1.375,-28.565796
0.928,1.375,-32.288887
1.008,1.375,-48.605988
1.08,1.375,-24.76503
1.16,1.375,-19.401936
1.232,1.375,-22.051617
1.312,1.375,-23.415443
1.384,1.375,-30.117062
1.464,1.375,-25.750973
1.536,1.375,-24.591415
1.616,1.375,-24.537174
1.688,1.375,-20.493015
1.768,1.375,-29.454727
1.84,1.375,-27.138115
1.92,1.375,-28.417397
1.992,1.375,-23.037193
2.072,1.375,-40.301937
2.144,1.375,-30.526302
2.224,1.375,-24.974991
2.296,1.375,-25.112022
2.376,1.375,-23.489075
2.448,1.375,-27.321217
2.528,1.375,-32.289001
2.6,1.375,-30.081764
2.68,1.375,-26.726357
2.752,1.375,-25.293617
2.832,1.375,-23.689732
2.904,1.375,-26.665318
2.984,1.375,-42.321308
0.016,1.53125,-20.724586
0.096,1.53125,-32.583588
0.168,1.53125,-27.636711
0.248,1.53125,-24.94582
0.32,1.53125,-30.694019
0.4,1.53125,-27.905479
0.472,1.53125,-26.455658
0.552,1.53125,-20.722961
0.624,1.53125,-27.101974
0.704,1.53125,-22.461159
0.776,1.53125,-23.630424
0.856,1.53125,-22.47773
0.928,1.53125,-22.904865
1.008,1.53125,-23.122456
1.08,1.53125,-40.738689
1.16,1.53125,-31.750477
1.232,1.53125,-22.68087
1.312,1.53125,-26.377533
1.384,1.53125,-26.78907
1.464,1.53125,-23.891106
1.536,1.53125,-24.890961
1.616,1.53125,-29.191765
1.688,1.53125,-28.04248
1.768,1.53125,-22.553379
1.84,1.53125,-19.181084
1.92,1.53125,-33.562088
1.992,1.53125,-23.665359
2.072,1.53125,-25.038273
2.144,1.53125,-33.199974
2.224,1.53125,-22.364742
2.296,1.53125,-31.045765
2.376,1.53125,-25.584435
2.448,1.53125,-23.540428
2.528,1.53125,-24.071163
2.6,1.53125,-31.769325
2.68,1.53125,-20.935287
2.752,1.53125,-22.281624
