tempo_s,freq_khz,potencia_db_rel
1.92,0.84375,-49.455109
1.992,0.84375,-45.0541
2.072,0.84375,-68.994576
2.144,0.84375,-55.184128
2.224,0.84375,-51.123917
2.296,0.84375,-40.033638
2.376,0.84375,-37.811512
2.448,0.84375,-43.432892
2.528,0.84375,-49.244057
2.6,0.84375,-57.432381
2.68,0.84375,-54.776367
2.752,0.84375,-39.938774
2.832,0.84375,-15.992676
2.904,0.84375,-30.80835
2.984,0.84375,-53.419914
0.016,1.03125,-70
0.096,1.03125,-70
0.168,1.03125,-70
0.248,1.03125,-70
0.32,1.03125,-70
0.4,1.03125,-70
0.472,1.03125,-70
0.552,1.03125,-43.439819
0.624,1.03125,-31.266605
0.704,1.03125,-37.267509
0.776,1.03125,-70
0.856,1.03125,-70
0.928,1.03125,-70
1.008,1.03125,-70
1.08,1.03125,-38.613861
1.16,1.03125,-26.416725
1.232,1.03125,-36.268394
1.312,1.03125,-70
1.384,1.03125,-70
1.464,1.03125,-70
1.536,1.03125,-70
1.616,1.03125,-70
1.688,1.03125,-70
1.768,1.03125,-70
1.84,1.03125,-58.753487
1.92,1.03125,-70
1.992,1.03125,-70
2.072,1.03125,-70
2.144,1.03125,-70
2.224,1.03125,-70
2.296,1.03125,-44.445152
2.376,1.03125,-37.527237
2.448,1.03125,-56.624611
2.528,1.03125,-70
2.6,1.03125,-70
2.68,1.03125,-70
2.752,1.03125,-20.543491
2.832,1.03125,-14.99015
2.904,1.03125,-22.981541
2.984,1.03125,-70
0.016,1.1875,-61.107269
0.096,1.1875,-60.352951
0.168,1.1875,-56.166267
0.248,1.1875,-52.716103
0.32,1.1875,-55.507431
0.4,1.1875,-70
0.472,1.1875,-47.131554
0.552,1.1875,-39.064392
0.624,1.1875,-33.84404
0.704,1.1875,-37.786705
0.776,1.1875,-46.644829
0.856,1.1875,-50.228119
0.928,1.1875,-59.827377
1.008,1.1875,-50.688637
1.08,1.1875,-31.292412
1.16,1.1875,-31.989597
1.232,1.1875,-45.036507
1.312,1.1875,-40.722916
1.384,1.1875,-42.360386
1.464,1.1875,-61.217606
1.536,1.1875,-59.586937
1.616,1.1875,-55.505249
1.688,1.1875,-56.229034
1.768,1.1875,-41.762112
1.84,1.1875,-35.877422
1.92,1.1875,-40.784782
1.992,1.1875,-43.763721
2.072,1.1875,-60.992172
2.144,1.1875,-52.595116
2.224,1.1875,-38.936371
2.296,1.1875,-38.249424
2.376,1.1875,-39.517735
2.448,1.1875,-47.551804
2.528,1.1875,-45.004467
2.6,1.1875,-69.268066
2.68,1.1875,-54.993591
2.752,1.1875,-19.283478
2.832,1.1875,-30.594418
2.904,1.1875,-28.088177
2.984,1.1875,-48.370743
0.016,1.375,-65.098938
0.096,1.375,-58.634666
0.168,1.375,-59.315544
0.248,1.375,-60.628716
0.32,1.375,-51.997391
0.4,1.375,-57.43869
0.472,1.375,-35.4758
0.552,1.375,-27.30286
0.624,1.375,-37.272861
0.704,1.375,-48.927979
0.776,1.375,-60.980446
0.856,1.375,-64.074829
0.928,1.375,-65.963181
1.008,1.375,-60.937004
1.08,1.375,-32.180878
1.16,1.375,-32.167686
1.232,1.375,-39.493042
1.312,1.375,-59.303299
1.384,1.375,-63.249557
1.464,1.375,-53.500755
1.536,1.375,-66.107445
1.616,1.375,-63.946495
1.688,1.375,-33.044247
1.768,1.375,-41.562626
1.84,1.375,-52.929848
1.92,1.375,-40.804382
1.992,1.375,-56.222
2.072,1.375,-70
2.144,1.375,-40.420837
2.224,1.375,-36.064117
2.296,1.375,-44.986794
2.376,1.375,-34.266754
2.448,1.375,-36.896351
2.528,1.375,-62.365631
2.6,1.375,-61.250359
2.68,1.375,-70
2.752,1.375,-33.544872
2.832,1.375,-26.287319
2.904,1.375,-31.818504
2.984,1.375,-56.787933
0.016,1.53125,-70
0.096,1.53125,-70
0.168,1.53125,-70
0.248,1.53125,-70
0.32,1.53125,-70
0.4,1.53125,-67.34697
0.472,1.53125,-38.967659
0.552,1.53125,-32.038383
0.624,1.53125,-23.656467
0.704,1.53125,-52.841728
0.776,1.53125,-70
0.856,1.53125,-70
0.928,1.53125,-70
1.008,1.53125,-70
1.08,1.53125,-43.332111
1.16,1.53125,-45.471241
1.232,1.53125,-46.23378
1.312,1.53125,-70
1.384,1.53125,-70
1.464,1.53125,-70
1.536,1.53125,-70
1.616,1.53125,-70
1.688,1.53125,-43.942741
1.768,1.53125,-50.73378
1.84,1.53125,-42.141308
1.92,1.53125,-45.723679
1.992,1.53125,-70
2.072,1.53125,-70
2.144,1.53125,-45.607857
2.224,1.53125,-37.284691
2.296,1.53125,-34.826099
2.376,1.53125,-36.7421
2.448,1.53125,-45.790951
2.528,1.53125,-70
2.6,1.53125,-70
2.68,1.53125,-70
2.752,1.53125,-31.488289
2.832,1.53125,-38.538258
2.904,1.53125,-52.239929
2.984,1.53125,-64.339676
0.016,1.6875,-70
0.096,1.6875,-68.681084
0.168,1.6875,-65.554886
0.248,1.6875,-60.784096
0.32,1.6875,-67.693573
0.4,1.6875,-67.197884
0.472,1.6875,-61.410065
0.552,1.6875,-42.443756
0.624,1.6875,-37.325214
0.704,1.6875,-63.22049
0.776,1.6875,-57.536491
0.856,1.6875,-62.215118
0.928,1.6875,-68.953873
1.008,1.6875,-60.482536
1.08,1.6875,-51.925964
1.16,1.6875,-46.214348
1.232,1.6875,-58.322792
1.312,1.6875,-49.903412
1.384,1.6875,-51.187172
1.464,1.6875,-68.684502
1.536,1.6875,-67.557831
1.616,1.6875,-65.026917
1.688,1.6875,-62.452515
1.768,1.6875,-56.952072
1.84,1.6875,-40.734379
1.92,1.6875,-62.340042
1.992,1.6875,-52.532356
2.072,1.6875,-70
2.144,1.6875,-56.556976
2.224,1.6875,-57.763641
2.296,1.6875,-39.354622
2.376,1.6875,-38.999443
2.448,1.6875,-43.66861
2.528,1.6875,-54.63176
2.6,1.6875,-70
2.68,1.6875,-64.455086
2.752,1.6875,-53.630974
2.832,1.6875,-45.238506
2.904,1.6875,-50.197479
2.984,1.6875,-59.133842
0.016,1.875,-70
0.096,1.875,-70
0.168,1.875,-70
0.248,1.875,-70
0.32,1.875,-70
0.4,1.875,-70
0.472,1.875,-70
0.552,1.875,-70
0.624,1.875,-70
0.704,1.875,-70
0.776,1.875,-70
0.856,1.875,-70
0.928,1.875,-70
1.008,1.875,-70
1.08,1.875,-70
1.16,1.875,-70
1.232,1.875,-70
1.312,1.875,-70
1.384,1.875,-70
1.464,1.875,-70
1.536,1.875,-70
1.616,1.875,-70
1.688,1.875,-70
1.768,1.875,-69.630028
1.84,1.875,-70
1.92,1.875,-70
1.992,1.875,-70
2.072,1.875,-70
2.144,1.875,-70
2.224,1.875,-70
2.296,1.875,-70
2.376,1.875,-70
2.448,1.875,-70
2.528,1.875,-70
2.6,1.875,-70
2.68,1.875,-70
2.752,1.875,-70
2.832,1.875,-48.209152
2.904,1.875,-70
2.984,1.875,-70
0.016,2.03125,-70
0.096,2.03125,-70
0.168,2.03125,-70
0.248,2.03125,-70
0.32,2.03125,-70
0.4,2.03125,-70
0.472,2.03125,-70
0.552,2.03125,-70
0.624,2.03125,-70
0.704,2.03125,-70
0.776,2.03125,-70
0.856,2.03125,-70
0.928,2.03125,-70
1.008,2.03125,-70
1.08,2.03125,-70
1.16,2.03125,-70
1.232,2.03125,-70
1.312,2.03125,-70
1.384,2.03125,-70
1.464,2.03125,-70
1.536,2.03125,-70
1.616,2.03125,-70
1.688,2.03125,-70
1.768,2.03125,-70
1.84,2.03125,-70
1.92,2.03125,-70
1.992,2.03125,-70
2.072,2.03125,-70
2.144,2.03125,-70
2.224,2.03125,-70
2.296,2.03125,-70
2.376,2.03125,-70
2.448,2.03125,-70
2.528,2.03125,-70
2.6,2.03125,-70
2.68,2.03125,-70
2.752,2.03125,-70
2.832,2.03125,-49.114929
2.904,2.03125,-70
2.984,2.03125,-70
0.016,2.21875,-70
0.096,2.21875,-70
0.168,2.21875,-70
0.248,2.21875,-70
0.32,2.21875,-68.851044
0.4,2.21875,-65.467667
0.472,2.21875,-58.160828
0.552,2.21875,-67.996567
0.624,2.21875,-56.223801
0.704,2.21875,-67.189392
0.776,2.21875,-62.566238
0.856,2.21875,-67.130974
0.928,2.21875,-69.804878
1.008,2.21875,-70
1.08,2.21875,-59.560226
1.16,2.21875,-51.918602
1.232,2.21875,-58.942818
1.312,2.21875,-63.231689
1.384,2.21875,-65.955208
1.464,2.21875,-70
1.536,2.21875,-70
1.616,2.21875,-70
1.688,2.21875,-54.964554
1.768,2.21875,-51.66021
1.84,2.21875,-50.423447
1.92,2.21875,-59.238937
1.992,2.21875,-70
2.072,2.21875,-70
2.144,2.21875,-60.351364
2.224,2.21875,-50.824677
2.296,2.21875,-51.778114
2.376,2.21875,-63.059189
2.448,2.21875,-70
2.528,2.21875,-65.09108
2.6,2.21875,-70
2.68,2.21875,-70
2.752,2.21875,-55.36219
2.832,2.21875,-55.961792
2.904,2.21875,-70
2.984,2.21875,-64.734322
0.016,2.375,-70
0.096,2.375,-70
0.168,2.375,-70
0.248,2.375,-70
0.32,2.375,-66.234146
0.4,2.375,-70
0.472,2.375,-49.632294
0.552,2.375,-41.166965
0.624,2.375,-44.667122
0.704,2.375,-67.012833
0.776,2.375,-70
0.856,2.375,-70
0.928,2.375,-70
1.008,2.375,-70
1.08,2.375,-56.954071
1.16,2.375,-53.519371
1.232,2.375,-56.755989
1.312,2.375,-70
1.384,2.375,-70
1.464,2.375,-67.458725
1.536,2.375,-70
1.616,2.375,-70
1.688,2.375,-46.892723
1.768,2.375,-55.853729
1.84,2.375,-58.653458
1.92,2.375,-53.351494
1.992,2.375,-70
2.072,2.375,-70
2.144,2.375,-53.773689
2.224,2.375,-50.02771
2.296,2.375,-60.847687
2.376,2.375,-45.294689
2.448,2.375,-49.988884
2.528,2.375,-70
2.6,2.375,-70
2.68,2.375,-70
2.752,2.375,-48.137726
2.832,2.375,-53.262337
2.904,2.375,-70
2.984,2.375,-70
0.016,2.5625,-70
0.096,2.5625,-70
0.168,2.5625,-70
0.248,2.5625,-70
0.32,2.5625,-70
0.4,2.5625,-70
0.472,2.5625,-50.177246
0.552,2.5625,-38.342106
0.624,2.5625,-35.738285
0.704,2.5625,-59.931274
0.776,2.5625,-70
0.856,2.5625,-70
0.928,2.5625,-70
1.008,2.5625,-70
1.08,2.5625,-47.127518
1.16,2.5625,-43.108253
1.232,2.5625,-52.711952
1.312,2.5625,-70
1.384,2.5625,-70
1.464,2.5625,-70
1.536,2.5625,-70
1.616,2.5625,-70
1.688,2.5625,-58.075157
1.768,2.5625,-54.486084
1.84,2.5625,-39.320644
1.92,2.5625,-55.84861
1.992,2.5625,-70
2.072,2.5625,-70
2.144,2.5625,-66.079666
2.224,2.5625,-44.110039
2.296,2.5625,-38.401009
2.376,2.5625,-35.201382
2.448,2.5625,-42.872112
2.528,2.5625,-70
2.6,2.5625,-70
2.68,2.5625,-70
2.752,2.5625,-35.81411
2.832,2.5625,-34.118855
2.904,2.5625,-60.703018
2.984,2.5625,-70
0.016,2.71875,-69.39431
0.096,2.71875,-66.275795
0.168,2.71875,-65.922287
0.248,2.71875,-64.568085
0.32,2.71875,-61.010361
0.4,2.71875,-57.432083
0.472,2.71875,-58.497551
0.552,2.71875,-49.843475
0.624,2.71875,-42.468994
0.704,2.71875,-51.980995
0.776,2.71875,-53.291245
0.856,2.71875,-57.141373
0.928,2.71875,-61.763214
1.008,2.71875,-60.038811
1.08,2.71875,-42.535957
1.16,2.71875,-50.631142
1.232,2.71875,-50.490593
1.312,2.71875,-52.124809
1.384,2.71875,-54.499237
1.464,2.71875,-70
1.536,2.71875,-68.327568
1.616,2.71875,-62.343803
1.688,2.71875,-48.215157
1.768,2.71875,-46.790466
1.84,2.71875,-62.27475
1.92,2.71875,-56.93882
1.992,2.71875,-58.613846
2.072,2.71875,-67.336075
2.144,2.71875,-52.5896
2.224,2.71875,-46.869614
2.296,2.71875,-45.848328
2.376,2.71875,-46.940964
2.448,2.71875,-49.115334
2.528,2.71875,-54.69828
2.6,2.71875,-70
2.68,2.71875,-63.152023
2.752,2.71875,-39.456623
2.832,2.71875,-50.055763
2.904,2.71875,-41.578728
2.984,2.71875,-56.21067
0.016,2.90625,-70
0.096,2.90625,-70
0.168,2.90625,-70
0.248,2.90625,-70
0.32,2.90625,-70
0.4,2.90625,-70
0.472,2.90625,-70
0.552,2.90625,-60.679184
0.624,2.90625,-52.285843
0.704,2.90625,-55.167534
0.776,2.90625,-70
0.856,2.90625,-70
0.928,2.90625,-70
1.008,2.90625,-70
1.08,2.90625,-50.364662
1.16,2.90625,-46.968918
1.232,2.90625,-54.906364
1.312,2.90625,-70
1.384,2.90625,-70
1.464,2.90625,-70
1.536,2.90625,-70
1.616,2.90625,-70
1.688,2.90625,-70
1.768,2.90625,-70
1.84,2.90625,-70
1.92,2.90625,-70
1.992,2.90625,-70
2.072,2.90625,-70
2.144,2.90625,-70
2.224,2.90625,-70
2.296,2.90625,-61.217827
2.376,2.90625,-55.499039
2.448,2.90625,-70
2.528,2.90625,-70
2.6,2.90625,-70
2.68,2.90625,-70
2.752,2.90625,-35.612652
2.832,2.90625,-33.252728
2.904,2.90625,-41.979839
2.984,2.90625,-70
0.016,3.0625,-70
0.096,3.0625,-70
0.168,3.0625,-70
0.248,3.0625,-70
0.32,3.0625,-70
0.4,3.0625,-70
0.472,3.0625,-70
0.552,3.0625,-57.15197
0.624,3.0625,-57.984497
0.704,3.0625,-57.729927
0.776,3.0625,-70
0.856,3.0625,-70
0.928,3.0625,-70
1.008,3.0625,-70
1.08,3.0625,-55.618675
1.16,3.0625,-46.140408
1.232,3.0625,-57.610985
1.312,3.0625,-70
1.384,3.0625,-70
1.464,3.0625,-70
1.536,3.0625,-70
1.616,3.0625,-70
1.688,3.0625,-70
1.768,3.0625,-70
1.84,3.0625,-70
1.92,3.0625,-70
1.992,3.0625,-70
2.072,3.0625,-70
2.144,3.0625,-70
2.224,3.0625,-70
2.296,3.0625,-62.13652
2.376,3.0625,-59.709793
2.448,3.0625,-70
2.528,3.0625,-70
2.6,3.0625,-70
2.68,3.0625,-70
2.752,3.0625,-44.373779
2.832,3.0625,-55.898094
2.904,3.0625,-48.40889
2.984,3.0625,-70
0.016,3.21875,-70
0.096,3.21875,-70
0.168,3.21875,-70
0.248,3.21875,-70
0.32,3.21875,-70
0.4,3.21875,-66.850029
0.472,3.21875,-59.610931
0.552,3.21875,-70
0.624,3.21875,-46.807663
0.704,3.21875,-65.364166
0.776,3.21875,-63.605934
0.856,3.21875,-67.91777
0.928,3.21875,-70
1.008,3.21875,-70
1.08,3.21875,-52.44474
1.16,3.21875,-47.953522
1.232,3.21875,-57.387856
1.312,3.21875,-63.55732
1.384,3.21875,-66.073456
1.464,3.21875,-70
1.536,3.21875,-70
1.616,3.21875,-70
1.688,3.21875,-57.38636
1.768,3.21875,-52.967888
1.84,3.21875,-51.631912
1.92,3.21875,-59.839592
1.992,3.21875,-70
