amostra,ruido,snr_alvo_db,snr_entrada_observado_db,metodo,snr_saida_db,melhoria_snr_db,mse,si_sdr_db,tempo_processamento_s,duracao_audio_s,rtf,latencia_algoritmica_ms,memoria_aproximada_kb
speech_jackson,hum,0,-2.5299408005308257e-07,noisy,-2.5299408005308257e-07,0.0,0.025179313634166495,-0.003961299768792159,7.199996616691351e-06,3.0,2.39999887223045e-06,0.0,187.5
speech_jackson,hum,0,-2.5299408005308257e-07,stft_subtraction,15.218627633465761,15.218627886459842,0.0007571485562733738,15.29218825666209,0.006063900000299327,3.0,0.002021300000099776,32.0,1788.9609375
speech_jackson,hum,0,-2.5299408005308257e-07,stft_wiener,13.858971552159208,13.858971805153288,0.0010354919016363699,13.737888245341255,0.0038134999995236285,3.0,0.0012711666665078762,32.0,1788.9609375
speech_jackson,hum,0,-2.5299408005308257e-07,wavelet_soft,-0.17333048021479575,-0.1733302272207157,0.0262045623187088,-1.888952885729688,0.0011550000017450657,3.0,0.00038500000058168854,32.0,375.25
speech_jackson,hum,5,4.999999766938487,noisy,4.999999766938487,0.0,0.007962398061559586,4.9977728653177325,1.4000001101521775e-05,3.0,4.666667033840592e-06,0.0,187.5
speech_jackson,hum,5,4.999999766938487,stft_subtraction,17.207098341294678,12.207098574356191,0.0004789983613750294,17.276493654778086,0.00582379999832483,3.0,0.0019412666661082767,32.0,1788.9609375
speech_jackson,hum,5,4.999999766938487,stft_wiener,16.888535349471038,11.888535582532551,0.0005154544898161586,16.813234706460065,0.00376220000180183,3.0,0.0012540666672672767,32.0,1788.9609375
speech_jackson,hum,5,4.999999766938487,wavelet_soft,4.640691664473574,-0.3593081024649125,0.008649175226324976,3.710747195538411,0.0010187999978370499,3.0,0.00033959999927901663,32.0,375.25
speech_jackson,hum,10,9.999999819059562,noisy,9.999999819059562,0.0,0.0025179313199452653,9.998747951553334,6.199999916134402e-06,3.0,2.0666666387114674e-06,0.0,187.5
speech_jackson,hum,10,9.999999819059562,stft_subtraction,19.09849605532178,9.09849623626222,0.00030988050598106467,19.154355375222092,0.006333199999062344,3.0,0.0021110666663541147,32.0,1788.9609375
speech_jackson,hum,10,9.999999819059562,stft_wiener,19.611066847172086,9.611067028112524,0.00027538303198507656,19.56598234732916,0.003927300000214018,3.0,0.0013091000000713393,32.0,1788.9609375
speech_jackson,hum,10,9.999999819059562,wavelet_soft,9.368277646210705,-0.6317221728488569,0.0029121657994921196,8.907209835581337,0.0009370999978273176,3.0,0.00031236666594243917,32.0,375.25
speech_jackson,impulsive,-5,-4.999999700776571,noisy,-4.999999700776571,0.0,0.07962397084299115,-4.822494100248826,6.199999916134402e-06,3.0,2.0666666387114674e-06,0.0,187.5
speech_jackson,impulsive,-5,-4.999999700776571,stft_subtraction,-1.7813064923014241,3.2186932084751465,0.037946743598176166,-4.821711566609878,0.005674600000929786,3.0,0.001891533333643262,32.0,1788.9609375
speech_jackson,impulsive,-5,-4.999999700776571,stft_wiener,-2.630096757604372,2.3699029431721987,0.04613744472791181,-4.821903681295089,0.003214799999113893,3.0,0.001071599999704631,32.0,1788.9609375
speech_jackson,impulsive,-5,-4.999999700776571,wavelet_soft,-4.080327927914989,0.919671772861582,0.0644282974552626,-9.421858682967194,0.0010443999999552034,3.0,0.00034813333331840113,32.0,375.25
speech_jackson,impulsive,0,4.988718995354795e-08,noisy,4.988718995354795e-08,0.0,0.025179311908941373,0.10185273732759716,5.800000508315861e-06,3.0,1.9333335027719536e-06,0.0,187.5
speech_jackson,impulsive,0,4.988718995354795e-08,stft_subtraction,2.85618343750052,2.85618338761333,0.013044442363767535,1.1957178829218293,0.006136200001492398,3.0,0.002045400000497466,32.0,1788.9609375
speech_jackson,impulsive,0,4.988718995354795e-08,stft_wiener,2.1058467818664157,2.105846731979226,0.015504550607869413,1.0318115847815241,0.0036796999993384816,3.0,0.0012265666664461605,32.0,1788.9609375
speech_jackson,impulsive,0,4.988718995354795e-08,wavelet_soft,0.4049609189901755,0.40496086910298557,0.022937589209003628,-2.6167393264835628,0.0009095999994315207,3.0,0.0003031999998105069,32.0,375.25
speech_jackson,impulsive,5,5.000000293650023,noisy,5.000000293650023,0.0,0.007962397077690498,5.059018985860632,5.699999746866524e-06,3.0,1.8999999156221747e-06,0.0,187.5
speech_jackson,impulsive,5,5.000000293650023,stft_subtraction,7.437325414372024,2.437325120722001,0.004542671369764781,6.655306931525386,0.0064868999979807995,3.0,0.002162299999326933,32.0,1788.9609375
speech_jackson,impulsive,5,5.000000293650023,stft_wiener,6.848671281372814,1.848670987722791,0.005202076479395491,6.384302729745757,0.004084199998033,3.0,0.0013613999993443333,32.0,1788.9609375
speech_jackson,impulsive,5,5.000000293650023,wavelet_soft,4.767535373997268,-0.23246491965275506,0.008400213514376467,3.279624253541052,0.0009782000015547965,3.0,0.00032606666718493216,32.0,375.25
speech_jackson,impulsive,10,10.000000151676435,noisy,10.000000151676435,0.0,0.0025179311274037388,10.034838384100812,6.70000008540228e-06,3.0,2.23333336180076e-06,0.0,187.5
speech_jackson,impulsive,10,10.000000151676435,stft_subtraction,11.99257047997844,1.9925703283020049,0.0015914273367772212,11.729205216657178,0.005889399999432499,3.0,0.001963133333144166,32.0,1788.9609375
speech_jackson,impulsive,10,10.000000151676435,stft_wiener,11.630263034517972,1.6302628828415369,0.0017298862923660844,11.4473952670453,0.0030626000007032417,3.0,0.0010208666669010806,32.0,1788.9609375
speech_jackson,impulsive,10,10.000000151676435,wavelet_soft,9.000575064734209,-0.9994250869422263,0.0031694678913207455,8.429411919571088,0.0007819000020390376,3.0,0.00026063333401301253,32.0,375.25
speech_nicolas,white,-5,-5.000000140798119,noisy,-5.000000140798119,0.0,0.07699702036065602,-5.076754740577001,5.49999822396785e-06,3.0,1.8333327413226168e-06,0.0,187.5
speech_nicolas,white,-5,-5.000000140798119,stft_subtraction,4.666347245409867,9.666347386207985,0.008314558254131667,3.0386847494879654,0.005410499998106388,3.0,0.0018034999993687961,32.0,1788.9609375
speech_nicolas,white,-5,-5.000000140798119,stft_wiener,1.373800669847092,6.373800810645211,0.017745728718629603,0.5081584308360829,0.0030727999983355403,3.0,0.0010242666661118467,32.0,1788.9609375
speech_nicolas,white,-5,-5.000000140798119,wavelet_soft,2.051788573049161,7.05178871384728,0.0151808135737579,-2.319279307282694,0.0009260000006179325,3.0,0.00030866666687264416,32.0,375.25
speech_nicolas,white,0,-8.055729385011757e-08,noisy,-8.055729385011757e-08,0.0,0.02434859541475121,-0.06683646319584477,5.899997631786391e-06,3.0,1.9666658772621304e-06,0.0,187.5
speech_nicolas,white,0,-8.055729385011757e-08,stft_subtraction,8.765390775255659,8.765390855812953,0.0032354510033986207,8.208787549272941,0.005942699997831369,3.0,0.001980899999277123,32.0,1788.9609375
speech_nicolas,white,0,-8.055729385011757e-08,stft_wiener,6.102669179791242,6.102669260348536,0.005973199048122891,5.6776000814252985,0.003689099998155143,3.0,0.0012296999993850477,32.0,1788.9609375
speech_nicolas,white,0,-8.055729385011757e-08,wavelet_soft,4.340265783902911,4.340265864460205,0.00896287473189602,2.569198066937342,0.0009714000007079449,3.0,0.0003238000002359816,32.0,375.25
speech_nicolas,white,5,5.000000198190351,noisy,5.000000198190351,0.0,0.007699701437098516,4.938736269315528,6.900001608300954e-06,3.0,2.300000536100318e-06,0.0,187.5
speech_nicolas,white,5,5.000000198190351,stft_subtraction,12.743375682843691,7.74337548465334,0.0012946021878591232,12.739692989745887,0.005751699998654658,3.0,0.001917233332884886,32.0,1788.9609375
speech_nicolas,white,5,5.000000198190351,stft_wiener,10.739355669313333,5.739355471122982,0.0020537063128710613,10.515401366510488,0.0031171000009635463,3.0,0.0010390333336545154,32.0,1788.9609375
speech_nicolas,white,5,5.000000198190351,wavelet_soft,6.9639216041821514,1.9639214059918002,0.004898710158415491,6.528908754284826,0.0008390000002691522,3.0,0.0002796666667563841,32.0,375.25
speech_nicolas,white,10,9.999999831812882,noisy,9.999999831812882,0.0,0.0024348595898013676,9.941867950268847,5.900001269765198e-06,3.0,1.966667089921733e-06,0.0,187.5
