arquivo,label,sample_rate,block_ms,method,noise_mode,calibration_ms,n_fft,hop_length,blocks,processing_mean_ms,processing_worst_ms,processing_std_ms,rtf_block_mean,rtf_block_worst,input_latency_ms,output_latency_ms,io_total_latency_ms,algorithmic_latency_estimated_ms,total_latency_estimated_ms,status_counts
windows_input_only_bypass_20ms_20260606_220159_metrics.json,windows_input_only,16000,20.0,bypass,calibration,250.0,512,160,148,0.03401959445516302,0.16029999824240804,0.026990755492183945,0.0017009797227581509,0.008014999912120402,40.0,0.0,40.0,0.0,40.0,{}
windows_input_only_bypass_20ms_20260606_221108_metrics.json,windows_input_only,16000,20.0,bypass,calibration,250.0,512,160,1498,0.03132463292924697,0.1340000017080456,0.023593091787674724,0.0015662316464623487,0.00670000008540228,40.0,0.0,40.0,0.0,40.0,{}
windows_input_only_stft_subtraction_20ms_20260606_220159_metrics.json,windows_input_only,16000,20.0,stft_subtraction,calibration,250.0,512,160,148,0.48553513521698266,2.0255999988876283,0.27753212492381024,0.024276756760849134,0.10127999994438142,40.0,0.0,40.0,32.0,72.0,{}
windows_input_only_stft_subtraction_20ms_20260606_221145_metrics.json,windows_input_only,16000,20.0,stft_subtraction,calibration,250.0,512,160,1498,0.4710925902093177,1.9288999974378385,0.17469622387563935,0.023554629510465885,0.09644499987189192,40.0,0.0,40.0,32.0,72.0,{}
windows_input_only_stft_wiener_20ms_20260606_221222_metrics.json,windows_input_only,16000,20.0,stft_wiener,calibration,250.0,512,160,1498,0.41240240333450134,1.4228000000002794,0.17468188206307161,0.020620120166725067,0.07114000000001397,40.0,0.0,40.0,32.0,72.0,{}
windows_input_only_wavelet_soft_20ms_20260606_221301_metrics.json,windows_input_only,16000,20.0,wavelet_soft,calibration,250.0,512,160,1498,0.2582326435589061,14.74900000175694,0.3936250597396436,0.012911632177945305,0.737450000087847,40.0,0.0,40.0,20.0,60.0,{}
