amostra,ruido,grupo_ruido,snr_alvo_db,snr_entrada_observado_db,metodo,snr_saida_db,melhoria_snr_db,mse,si_sdr_db,tempo_processamento_s,duracao_audio_s,rtf,latencia_algoritmica_ms,memoria_aproximada_kb
speech_jackson,ooffice_ch01_seg01,OOFFICE,5,4.999999843654004,stft_subtraction,8.564907114290078,3.5649072706360734,0.003503911678541987,8.417063914978772,0.008070100004260894,3.0,0.002690033334753631,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg01,OOFFICE,5,4.999999843654004,stft_wiener,6.8954428469508695,1.8954430032968652,0.005146353058581805,6.881908675626613,0.004877300001680851,3.0,0.0016257666672269504,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg01,OOFFICE,5,4.999999843654004,wavelet_soft,4.963330289032892,-0.03666955462111243,0.008029912872014837,4.766701820487246,0.0013367999999900348,3.0,0.00044559999999667826,32.0,375.25
speech_jackson,ooffice_ch01_seg01,OOFFICE,10,10.000000294652938,noisy,10.000000294652938,0.0,0.0025179310438565566,10.000638361588818,1.030000566970557e-05,3.0,3.43333522323519e-06,0.0,187.5
speech_jackson,ooffice_ch01_seg01,OOFFICE,10,10.000000294652938,stft_subtraction,13.543061118269886,3.5430608236169476,0.0011136218663361857,13.463019627879639,0.008482800003548618,3.0,0.002827600001182873,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg01,OOFFICE,10,10.000000294652938,stft_wiener,11.888229707505404,1.888229412852466,0.0016301249352888652,11.882372491944215,0.005113699997309595,3.0,0.001704566665769865,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg01,OOFFICE,10,10.000000294652938,wavelet_soft,9.919904989500326,-0.08009530515261254,0.0025647991609145265,9.779379605572318,0.001291199994739145,3.0,0.0004303999982463817,32.0,375.25
speech_jackson,ooffice_ch01_seg02,OOFFICE,-5,-4.999999517794228,noisy,-4.999999517794228,0.0,0.07962396746515578,-4.985507951866217,9.999996109399945e-06,3.0,3.3333320364666483e-06,0.0,187.5
speech_jackson,ooffice_ch01_seg02,OOFFICE,-5,-4.999999517794228,stft_subtraction,7.922376595003479,12.922376112797707,0.004062620007326895,7.452302189332149,0.007971099999849685,3.0,0.0026570333332832283,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg02,OOFFICE,-5,-4.999999517794228,stft_wiener,3.7637853305763507,8.763784848370578,0.010584377691777213,3.623958173630382,0.0043263000043225475,3.0,0.0014421000014408492,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg02,OOFFICE,-5,-4.999999517794228,wavelet_soft,-5.0063590186912945,-0.006359500897066717,0.07974064858523496,-5.428682712296108,0.0013371000022743829,3.0,0.0004457000007581276,32.0,375.25
speech_jackson,ooffice_ch01_seg02,OOFFICE,0,-3.3019564701150177e-07,noisy,-3.3019564701150177e-07,0.0,0.02517931407668482,0.00852596597387902,8.900002285372466e-06,3.0,2.9666674284574888e-06,0.0,187.5
speech_jackson,ooffice_ch01_seg02,OOFFICE,0,-3.3019564701150177e-07,stft_subtraction,12.609344813320714,12.60934514351636,0.0013807319697851969,12.384059448691227,0.007666199999221135,3.0,0.0025553999997403785,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg02,OOFFICE,0,-3.3019564701150177e-07,stft_wiener,8.700459320243523,8.70045965043917,0.0033962365431939767,8.626422077773483,0.004458799994608853,3.0,0.0014862666648696177,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg02,OOFFICE,0,-3.3019564701150177e-07,wavelet_soft,-0.016652855538722255,-0.016652525343075243,0.025276046613609465,-0.29482352749864255,0.0011620000004768372,3.0,0.00038733333349227905,32.0,375.25
speech_jackson,ooffice_ch01_seg02,OOFFICE,5,4.999999841011155,noisy,4.999999841011155,0.0,0.007962397924998997,5.005169815551403,9.399998816661537e-06,3.0,3.133332938887179e-06,0.0,187.5
speech_jackson,ooffice_ch01_seg02,OOFFICE,5,4.999999841011155,stft_subtraction,17.270436290859628,12.270436449848473,0.0004720632949914378,17.195534940313372,0.007284799998160452,3.0,0.0024282666660534837,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg02,OOFFICE,5,4.999999841011155,stft_wiener,13.660908626194196,8.660908785183041,0.0010838096137082386,13.627754558511768,0.0042025000002468005,3.0,0.0014008333334156002,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg02,OOFFICE,5,4.999999841011155,wavelet_soft,4.963697548679146,-0.036302292332008435,0.0080292338566687,4.772412717679703,0.0012123999986215495,3.0,0.00040413333287384984,32.0,375.25
speech_jackson,ooffice_ch01_seg02,OOFFICE,10,10.000000063198492,noisy,10.000000063198492,0.0,0.0025179311798626774,10.00328206948259,9.399998816661537e-06,3.0,3.133332938887179e-06,0.0,187.5
speech_jackson,ooffice_ch01_seg02,OOFFICE,10,10.000000063198492,stft_subtraction,22.004619661463703,12.004619598265212,0.00015870181574202007,22.01866104191975,0.007744000002276152,3.0,0.002581333334092051,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg02,OOFFICE,10,10.000000063198492,stft_wiener,18.65271657101387,8.652716507815377,0.00034337779305203476,18.63972399651287,0.004749800005811267,3.0,0.0015832666686037555,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg02,OOFFICE,10,10.000000063198492,wavelet_soft,9.9253539906877,-0.07464607251079158,0.002561583180682,9.79288689013683,0.0011092000058852136,3.0,0.0003697333352950712,32.0,375.25
speech_jackson,ooffice_ch01_seg03,OOFFICE,-5,-5.000000280346493,noisy,-5.000000280346493,0.0,0.0796239815361752,-4.984409975710624,9.999996109399945e-06,3.0,3.3333320364666483e-06,0.0,187.5
speech_jackson,ooffice_ch01_seg03,OOFFICE,-5,-5.000000280346493,stft_subtraction,4.820209327020492,9.820209607366984,0.00829894582480406,4.313212622010406,0.00789259999874048,3.0,0.0026308666662468263,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg03,OOFFICE,-5,-5.000000280346493,stft_wiener,1.0959463012217117,6.095946581568205,0.01956362059775914,0.9958725510432211,0.0045315000024857,3.0,0.0015105000008285667,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg03,OOFFICE,-5,-5.000000280346493,wavelet_soft,-5.006321107059403,-0.0063208267129102325,0.0797399525098143,-5.471789210186486,0.0011522000058903359,3.0,0.00038406666863011196,32.0,375.25
speech_jackson,ooffice_ch01_seg03,OOFFICE,0,-9.555787077368971e-08,noisy,-9.555787077368971e-08,0.0,0.025179312722897227,0.008967113912152576,8.800001523923129e-06,3.0,2.9333338413077095e-06,0.0,187.5
speech_jackson,ooffice_ch01_seg03,OOFFICE,0,-9.555787077368971e-08,stft_subtraction,9.685074858955964,9.685074954513835,0.002707299956054828,9.409814897937972,0.008060200001636986,3.0,0.0026867333338789954,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg03,OOFFICE,0,-9.555787077368971e-08,stft_wiener,6.0656563944691735,6.065656490027044,0.0062298590750473936,6.018855469128576,0.004924799999571405,3.0,0.0016415999998571351,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg03,OOFFICE,0,-9.555787077368971e-08,wavelet_soft,-0.017788348307572834,-0.017788252749702062,0.02528265607776826,-0.3218531676795349,0.0010608000011416152,3.0,0.0003536000003805384,32.0,375.25
speech_jackson,ooffice_ch01_seg03,OOFFICE,5,4.999999833068802,noisy,4.999999833068802,0.0,0.007962397942013056,5.005240389890687,8.600000001024455e-06,3.0,2.8666666670081518e-06,0.0,187.5
speech_jackson,ooffice_ch01_seg03,OOFFICE,5,4.999999833068802,stft_subtraction,14.545915320885925,9.545915487817123,0.0008840001322566573,14.412794876636363,0.008379400002013426,3.0,0.0027931333340044753,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg03,OOFFICE,5,4.999999833068802,stft_wiener,11.041896456348486,6.041896623279683,0.0019808619802181337,11.023010584593445,0.004674600000726059,3.0,0.0015582000002420198,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg03,OOFFICE,5,4.999999833068802,wavelet_soft,4.961423383432054,-0.03857644963674822,0.008033439430082072,4.756765823653163,0.0011742999995476566,3.0,0.0003914333331825522,32.0,375.25
speech_jackson,ooffice_ch01_seg03,OOFFICE,10,9.999999811185521,noisy,9.999999811185521,0.0,0.002517931325023779,10.003143999659718,8.100003469735384e-06,3.0,2.700001156578461e-06,0.0,187.5
speech_jackson,ooffice_ch01_seg03,OOFFICE,10,9.999999811185521,stft_subtraction,19.410950005237304,9.410950194051782,0.0002883691925223674,19.361621238459573,0.00813930000003893,3.0,0.0027131000000129766,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg03,OOFFICE,10,9.999999811185521,stft_wiener,16.020178055504566,6.020178244319045,0.0006295439527056881,16.013104793712674,0.005679699999745935,3.0,0.001893233333248645,32.0,1788.9609375
speech_jackson,ooffice_ch01_seg03,OOFFICE,10,9.999999811185521,wavelet_soft,9.919429095279499,-0.08057071590602227,0.00256508022427685,9.77850636533024,0.001148399998783134,3.0,0.000382799999594378,32.0,375.25
speech_jackson,pcafeter_ch01_seg01,PCAFETER,-5,-5.000000058426121,noisy,-5.000000058426121,0.0,0.07962397740171401,-4.957620429308286,1.1299998732283711e-05,3.0,3.7666662440945706e-06,0.0,187.5
speech_jackson,pcafeter_ch01_seg01,PCAFETER,-5,-5.000000058426121,stft_subtraction,-0.652472326618573,4.347527731807547,0.029261130064567587,-4.41440881345201,0.008312300000397954,3.0,0.002770766666799318,32.0,1788.9609375
speech_jackson,pcafeter_ch01_seg01,PCAFETER,-5,-5.000000058426121,stft_wiener,-2.662967827712749,2.3370322307133717,0.046487976700334895,-4.446724830011119,0.011299900004814845,3.0,0.0037666333349382817,32.0,1788.9609375
speech_jackson,pcafeter_ch01_seg01,PCAFETER,-5,-5.000000058426121,wavelet_soft,-4.197255299628422,0.802744758797699,0.06618649636531503,-5.351234665066338,0.002685700004803948,3.0,0.0008952333349346494,32.0,375.25
speech_jackson,pcafeter_ch01_seg01,PCAFETER,0,9.622725704942023e-08,noisy,9.622725704942023e-08,0.0,0.025179311597131458,0.023887054144751448,1.840000186348334e-05,3.0,6.1333339544944465e-06,0.0,187.5
speech_jackson,pcafeter_ch01_seg01,PCAFETER,0,9.622725704942023e-08,stft_subtraction,3.542647588211731,3.542647491984474,0.011137279098190898,1.551009453276183,0.00954999999521533,3.0,0.0031833333317384436,32.0,1788.9609375
speech_jackson,pcafeter_ch01_seg01,PCAFETER,0,9.622725704942023e-08,stft_wiener,2.0277565408644374,2.0277564446371805,0.01578585858974872,1.1433196174812026,0.004888799994660076,3.0,0.0016295999982200253,32.0,1788.9609375
speech_jackson,pcafeter_ch01_seg01,PCAFETER,0,9.622725704942023e-08,wavelet_soft,0.6835600872978891,0.683559991070632,0.021512349909877444,-0.12023443873534831,0.0028894999995827675,3.0,0.0009631666665275892,32.0,375.25
speech_jackson,pcafeter_ch01_seg01,PCAFETER,5,4.999999903057412,noisy,4.999999903057412,0.0,0.007962397805684309,5.013470342966295,1.720000000204891e-05,3.0,5.7333333340163035e-06,0.0,187.5
speech_jackson,pcafeter_ch01_seg01,PCAFETER,5,4.999999903057412,stft_subtraction,7.6680853453163245,2.6680854422589126,0.004307599593202824,6.855550407156102,0.010707299996283837,3.0,0.003569099998761279,32.0,1788.9609375
speech_jackson,pcafeter_ch01_seg01,PCAFETER,5,4.999999903057412,stft_wiener,6.696469868845797,1.6964699657883848,0.005387618988603261,6.306769968021605,0.004238399997120723,3.0,0.0014127999990402411,32.0,1788.9609375
speech_jackson,pcafeter_ch01_seg01,PCAFETER,5,4.999999903057412,wavelet_soft,5.5216706542159315,0.5216707511585197,0.007061172095244525,5.009810546168013,0.0010808999941218644,3.0,0.00036029999804062146,32.0,375.25
